issue_age,attained_age,duration,table,gender,risk,q_sel,q_ult
0,55,56,t3351,Male,SuperPref Nonsmoker,NA,0.00239
0,56,57,t3351,Male,SuperPref Nonsmoker,NA,0.00252
0,57,58,t3351,Male,SuperPref Nonsmoker,NA,0.00266
0,58,59,t3351,Male,SuperPref Nonsmoker,NA,0.00282
0,59,60,t3351,Male,SuperPref Nonsmoker,NA,0.00301
0,60,61,t3351,Male,SuperPref Nonsmoker,NA,0.00327
0,61,62,t3351,Male,SuperPref Nonsmoker,NA,0.00361
0,62,63,t3351,Male,SuperPref Nonsmoker,NA,0.00401
0,63,64,t3351,Male,SuperPref Nonsmoker,NA,0.00447
0,64,65,t3351,Male,SuperPref Nonsmoker,NA,0.00498
0,65,66,t3351,Male,SuperPref Nonsmoker,NA,0.00554
0,66,67,t3351,Male,SuperPref Nonsmoker,NA,0.00616
0,67,68,t3351,Male,SuperPref Nonsmoker,NA,0.00684
0,68,69,t3351,Male,SuperPref Nonsmoker,NA,0.00762
0,69,70,t3351,Male,SuperPref Nonsmoker,NA,0.00853
0,70,71,t3351,Male,SuperPref Nonsmoker,NA,0.00961
0,71,72,t3351,Male,SuperPref Nonsmoker,NA,0.01092
0,72,73,t3351,Male,SuperPref Nonsmoker,NA,0.01248
0,73,74,t3351,Male,SuperPref Nonsmoker,NA,0.01429
0,74,75,t3351,Male,SuperPref Nonsmoker,NA,0.01637
0,75,76,t3351,Male,SuperPref Nonsmoker,NA,0.0187
0,76,77,t3351,Male,SuperPref Nonsmoker,NA,0.02129
0,77,78,t3351,Male,SuperPref Nonsmoker,NA,0.02419
0,78,79,t3351,Male,SuperPref Nonsmoker,NA,0.0275
0,79,80,t3351,Male,SuperPref Nonsmoker,NA,0.03133
0,80,81,t3351,Male,SuperPref Nonsmoker,NA,0.03577
0,81,82,t3351,Male,SuperPref Nonsmoker,NA,0.04081
0,82,83,t3351,Male,SuperPref Nonsmoker,NA,0.04661
0,83,84,t3351,Male,SuperPref Nonsmoker,NA,0.05339
0,84,85,t3351,Male,SuperPref Nonsmoker,NA,0.0613
0,85,86,t3351,Male,SuperPref Nonsmoker,NA,0.07054
0,86,87,t3351,Male,SuperPref Nonsmoker,NA,0.08125
0,87,88,t3351,Male,SuperPref Nonsmoker,NA,0.09355
0,88,89,t3351,Male,SuperPref Nonsmoker,NA,0.10727
0,89,90,t3351,Male,SuperPref Nonsmoker,NA,0.12216
0,90,91,t3351,Male,SuperPref Nonsmoker,NA,0.13807
0,91,92,t3351,Male,SuperPref Nonsmoker,NA,0.15459
0,92,93,t3351,Male,SuperPref Nonsmoker,NA,0.17126
0,93,94,t3351,Male,SuperPref Nonsmoker,NA,0.18763
0,94,95,t3351,Male,SuperPref Nonsmoker,NA,0.20297
0,95,96,t3351,Male,SuperPref Nonsmoker,NA,0.21845
0,96,97,t3351,Male,SuperPref Nonsmoker,NA,0.23554
0,97,98,t3351,Male,SuperPref Nonsmoker,NA,0.25392
0,98,99,t3351,Male,SuperPref Nonsmoker,NA,0.27364
0,99,100,t3351,Male,SuperPref Nonsmoker,NA,0.29431
0,100,101,t3351,Male,SuperPref Nonsmoker,NA,0.31552
0,101,102,t3351,Male,SuperPref Nonsmoker,NA,0.33699
0,102,103,t3351,Male,SuperPref Nonsmoker,NA,0.35854
0,103,104,t3351,Male,SuperPref Nonsmoker,NA,0.37981
0,104,105,t3351,Male,SuperPref Nonsmoker,NA,0.40044
0,105,106,t3351,Male,SuperPref Nonsmoker,NA,0.42009
0,106,107,t3351,Male,SuperPref Nonsmoker,NA,0.4384
0,107,108,t3351,Male,SuperPref Nonsmoker,NA,0.45501
0,108,109,t3351,Male,SuperPref Nonsmoker,NA,0.46956
0,109,110,t3351,Male,SuperPref Nonsmoker,NA,0.4817
0,110,111,t3351,Male,SuperPref Nonsmoker,NA,0.49107
0,111,112,t3351,Male,SuperPref Nonsmoker,NA,0.49731
0,112,113,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,113,114,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,114,115,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,115,116,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,116,117,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,117,118,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,118,119,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,119,120,t3351,Male,SuperPref Nonsmoker,NA,0.5
0,120,121,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,1,1,t3351,Male,SuperPref Nonsmoker,NA,NA
1,2,2,t3351,Male,SuperPref Nonsmoker,NA,NA
1,3,3,t3351,Male,SuperPref Nonsmoker,NA,NA
1,4,4,t3351,Male,SuperPref Nonsmoker,NA,NA
1,5,5,t3351,Male,SuperPref Nonsmoker,NA,NA
1,6,6,t3351,Male,SuperPref Nonsmoker,NA,NA
1,7,7,t3351,Male,SuperPref Nonsmoker,NA,NA
1,8,8,t3351,Male,SuperPref Nonsmoker,NA,NA
1,9,9,t3351,Male,SuperPref Nonsmoker,NA,NA
1,10,10,t3351,Male,SuperPref Nonsmoker,NA,NA
1,11,11,t3351,Male,SuperPref Nonsmoker,NA,NA
1,12,12,t3351,Male,SuperPref Nonsmoker,NA,NA
1,13,13,t3351,Male,SuperPref Nonsmoker,NA,NA
1,14,14,t3351,Male,SuperPref Nonsmoker,NA,NA
1,15,15,t3351,Male,SuperPref Nonsmoker,NA,NA
1,16,16,t3351,Male,SuperPref Nonsmoker,NA,NA
1,17,17,t3351,Male,SuperPref Nonsmoker,NA,NA
1,18,18,t3351,Male,SuperPref Nonsmoker,NA,5.5e-4
1,19,19,t3351,Male,SuperPref Nonsmoker,NA,5.7e-4
1,20,20,t3351,Male,SuperPref Nonsmoker,NA,5.8e-4
1,21,21,t3351,Male,SuperPref Nonsmoker,NA,5.8e-4
1,22,22,t3351,Male,SuperPref Nonsmoker,NA,5.7e-4
1,23,23,t3351,Male,SuperPref Nonsmoker,NA,5.6e-4
1,24,24,t3351,Male,SuperPref Nonsmoker,NA,5.6e-4
1,25,25,t3351,Male,SuperPref Nonsmoker,NA,5.4e-4
1,26,26,t3351,Male,SuperPref Nonsmoker,NA,4.6e-4
1,27,27,t3351,Male,SuperPref Nonsmoker,NA,4.3e-4
1,28,28,t3351,Male,SuperPref Nonsmoker,NA,4.1e-4
1,29,29,t3351,Male,SuperPref Nonsmoker,NA,3.9e-4
1,30,30,t3351,Male,SuperPref Nonsmoker,NA,3.7e-4
1,31,31,t3351,Male,SuperPref Nonsmoker,NA,4e-4
1,32,32,t3351,Male,SuperPref Nonsmoker,NA,4.3e-4
1,33,33,t3351,Male,SuperPref Nonsmoker,NA,4.7e-4
1,34,34,t3351,Male,SuperPref Nonsmoker,NA,5.4e-4
1,35,35,t3351,Male,SuperPref Nonsmoker,NA,6.3e-4
1,36,36,t3351,Male,SuperPref Nonsmoker,NA,7.3e-4
1,37,37,t3351,Male,SuperPref Nonsmoker,NA,8.3e-4
1,38,38,t3351,Male,SuperPref Nonsmoker,NA,9.1e-4
1,39,39,t3351,Male,SuperPref Nonsmoker,NA,9.6e-4
1,40,40,t3351,Male,SuperPref Nonsmoker,NA,0.00101
1,41,41,t3351,Male,SuperPref Nonsmoker,NA,0.00108
1,42,42,t3351,Male,SuperPref Nonsmoker,NA,0.00115
1,43,43,t3351,Male,SuperPref Nonsmoker,NA,0.00122
1,44,44,t3351,Male,SuperPref Nonsmoker,NA,0.00126
1,45,45,t3351,Male,SuperPref Nonsmoker,NA,0.00131
1,46,46,t3351,Male,SuperPref Nonsmoker,NA,0.00136
1,47,47,t3351,Male,SuperPref Nonsmoker,NA,0.00141
1,48,48,t3351,Male,SuperPref Nonsmoker,NA,0.00147
1,49,49,t3351,Male,SuperPref Nonsmoker,NA,0.00155
1,50,50,t3351,Male,SuperPref Nonsmoker,NA,0.00165
1,51,51,t3351,Male,SuperPref Nonsmoker,NA,0.00177
1,52,52,t3351,Male,SuperPref Nonsmoker,NA,0.00192
1,53,53,t3351,Male,SuperPref Nonsmoker,NA,0.00208
1,54,54,t3351,Male,SuperPref Nonsmoker,NA,0.00224
1,55,55,t3351,Male,SuperPref Nonsmoker,NA,0.00239
1,56,56,t3351,Male,SuperPref Nonsmoker,NA,0.00252
1,57,57,t3351,Male,SuperPref Nonsmoker,NA,0.00266
1,58,58,t3351,Male,SuperPref Nonsmoker,NA,0.00282
1,59,59,t3351,Male,SuperPref Nonsmoker,NA,0.00301
1,60,60,t3351,Male,SuperPref Nonsmoker,NA,0.00327
1,61,61,t3351,Male,SuperPref Nonsmoker,NA,0.00361
1,62,62,t3351,Male,SuperPref Nonsmoker,NA,0.00401
1,63,63,t3351,Male,SuperPref Nonsmoker,NA,0.00447
1,64,64,t3351,Male,SuperPref Nonsmoker,NA,0.00498
1,65,65,t3351,Male,SuperPref Nonsmoker,NA,0.00554
1,66,66,t3351,Male,SuperPref Nonsmoker,NA,0.00616
1,67,67,t3351,Male,SuperPref Nonsmoker,NA,0.00684
1,68,68,t3351,Male,SuperPref Nonsmoker,NA,0.00762
1,69,69,t3351,Male,SuperPref Nonsmoker,NA,0.00853
1,70,70,t3351,Male,SuperPref Nonsmoker,NA,0.00961
1,71,71,t3351,Male,SuperPref Nonsmoker,NA,0.01092
1,72,72,t3351,Male,SuperPref Nonsmoker,NA,0.01248
1,73,73,t3351,Male,SuperPref Nonsmoker,NA,0.01429
1,74,74,t3351,Male,SuperPref Nonsmoker,NA,0.01637
1,75,75,t3351,Male,SuperPref Nonsmoker,NA,0.0187
1,76,76,t3351,Male,SuperPref Nonsmoker,NA,0.02129
1,77,77,t3351,Male,SuperPref Nonsmoker,NA,0.02419
1,78,78,t3351,Male,SuperPref Nonsmoker,NA,0.0275
1,79,79,t3351,Male,SuperPref Nonsmoker,NA,0.03133
1,80,80,t3351,Male,SuperPref Nonsmoker,NA,0.03577
1,81,81,t3351,Male,SuperPref Nonsmoker,NA,0.04081
1,82,82,t3351,Male,SuperPref Nonsmoker,NA,0.04661
1,83,83,t3351,Male,SuperPref Nonsmoker,NA,0.05339
1,84,84,t3351,Male,SuperPref Nonsmoker,NA,0.0613
1,85,85,t3351,Male,SuperPref Nonsmoker,NA,0.07054
1,86,86,t3351,Male,SuperPref Nonsmoker,NA,0.08125
1,87,87,t3351,Male,SuperPref Nonsmoker,NA,0.09355
1,88,88,t3351,Male,SuperPref Nonsmoker,NA,0.10727
1,89,89,t3351,Male,SuperPref Nonsmoker,NA,0.12216
1,90,90,t3351,Male,SuperPref Nonsmoker,NA,0.13807
1,91,91,t3351,Male,SuperPref Nonsmoker,NA,0.15459
1,92,92,t3351,Male,SuperPref Nonsmoker,NA,0.17126
1,93,93,t3351,Male,SuperPref Nonsmoker,NA,0.18763
1,94,94,t3351,Male,SuperPref Nonsmoker,NA,0.20297
1,95,95,t3351,Male,SuperPref Nonsmoker,NA,0.21845
1,96,96,t3351,Male,SuperPref Nonsmoker,NA,0.23554
1,97,97,t3351,Male,SuperPref Nonsmoker,NA,0.25392
1,98,98,t3351,Male,SuperPref Nonsmoker,NA,0.27364
1,99,99,t3351,Male,SuperPref Nonsmoker,NA,0.29431
1,100,100,t3351,Male,SuperPref Nonsmoker,NA,0.31552
1,101,101,t3351,Male,SuperPref Nonsmoker,NA,0.33699
1,102,102,t3351,Male,SuperPref Nonsmoker,NA,0.35854
1,103,103,t3351,Male,SuperPref Nonsmoker,NA,0.37981
1,104,104,t3351,Male,SuperPref Nonsmoker,NA,0.40044
1,105,105,t3351,Male,SuperPref Nonsmoker,NA,0.42009
1,106,106,t3351,Male,SuperPref Nonsmoker,NA,0.4384
1,107,107,t3351,Male,SuperPref Nonsmoker,NA,0.45501
1,108,108,t3351,Male,SuperPref Nonsmoker,NA,0.46956
1,109,109,t3351,Male,SuperPref Nonsmoker,NA,0.4817
1,110,110,t3351,Male,SuperPref Nonsmoker,NA,0.49107
1,111,111,t3351,Male,SuperPref Nonsmoker,NA,0.49731
1,112,112,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,113,113,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,114,114,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,115,115,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,116,116,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,117,117,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,118,118,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,119,119,t3351,Male,SuperPref Nonsmoker,NA,0.5
1,120,120,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,2,1,t3351,Male,SuperPref Nonsmoker,NA,NA
2,3,2,t3351,Male,SuperPref Nonsmoker,NA,NA
2,4,3,t3351,Male,SuperPref Nonsmoker,NA,NA
2,5,4,t3351,Male,SuperPref Nonsmoker,NA,NA
2,6,5,t3351,Male,SuperPref Nonsmoker,NA,NA
2,7,6,t3351,Male,SuperPref Nonsmoker,NA,NA
2,8,7,t3351,Male,SuperPref Nonsmoker,NA,NA
2,9,8,t3351,Male,SuperPref Nonsmoker,NA,NA
2,10,9,t3351,Male,SuperPref Nonsmoker,NA,NA
2,11,10,t3351,Male,SuperPref Nonsmoker,NA,NA
2,12,11,t3351,Male,SuperPref Nonsmoker,NA,NA
2,13,12,t3351,Male,SuperPref Nonsmoker,NA,NA
2,14,13,t3351,Male,SuperPref Nonsmoker,NA,NA
2,15,14,t3351,Male,SuperPref Nonsmoker,NA,NA
2,16,15,t3351,Male,SuperPref Nonsmoker,NA,NA
2,17,16,t3351,Male,SuperPref Nonsmoker,NA,NA
2,18,17,t3351,Male,SuperPref Nonsmoker,NA,5.5e-4
2,19,18,t3351,Male,SuperPref Nonsmoker,NA,5.7e-4
2,20,19,t3351,Male,SuperPref Nonsmoker,NA,5.8e-4
2,21,20,t3351,Male,SuperPref Nonsmoker,NA,5.8e-4
2,22,21,t3351,Male,SuperPref Nonsmoker,NA,5.7e-4
2,23,22,t3351,Male,SuperPref Nonsmoker,NA,5.6e-4
2,24,23,t3351,Male,SuperPref Nonsmoker,NA,5.6e-4
2,25,24,t3351,Male,SuperPref Nonsmoker,NA,5.4e-4
2,26,25,t3351,Male,SuperPref Nonsmoker,NA,4.6e-4
2,27,26,t3351,Male,SuperPref Nonsmoker,NA,4.3e-4
2,28,27,t3351,Male,SuperPref Nonsmoker,NA,4.1e-4
2,29,28,t3351,Male,SuperPref Nonsmoker,NA,3.9e-4
2,30,29,t3351,Male,SuperPref Nonsmoker,NA,3.7e-4
2,31,30,t3351,Male,SuperPref Nonsmoker,NA,4e-4
2,32,31,t3351,Male,SuperPref Nonsmoker,NA,4.3e-4
2,33,32,t3351,Male,SuperPref Nonsmoker,NA,4.7e-4
2,34,33,t3351,Male,SuperPref Nonsmoker,NA,5.4e-4
2,35,34,t3351,Male,SuperPref Nonsmoker,NA,6.3e-4
2,36,35,t3351,Male,SuperPref Nonsmoker,NA,7.3e-4
2,37,36,t3351,Male,SuperPref Nonsmoker,NA,8.3e-4
2,38,37,t3351,Male,SuperPref Nonsmoker,NA,9.1e-4
2,39,38,t3351,Male,SuperPref Nonsmoker,NA,9.6e-4
2,40,39,t3351,Male,SuperPref Nonsmoker,NA,0.00101
2,41,40,t3351,Male,SuperPref Nonsmoker,NA,0.00108
2,42,41,t3351,Male,SuperPref Nonsmoker,NA,0.00115
2,43,42,t3351,Male,SuperPref Nonsmoker,NA,0.00122
2,44,43,t3351,Male,SuperPref Nonsmoker,NA,0.00126
2,45,44,t3351,Male,SuperPref Nonsmoker,NA,0.00131
2,46,45,t3351,Male,SuperPref Nonsmoker,NA,0.00136
2,47,46,t3351,Male,SuperPref Nonsmoker,NA,0.00141
2,48,47,t3351,Male,SuperPref Nonsmoker,NA,0.00147
2,49,48,t3351,Male,SuperPref Nonsmoker,NA,0.00155
2,50,49,t3351,Male,SuperPref Nonsmoker,NA,0.00165
2,51,50,t3351,Male,SuperPref Nonsmoker,NA,0.00177
2,52,51,t3351,Male,SuperPref Nonsmoker,NA,0.00192
2,53,52,t3351,Male,SuperPref Nonsmoker,NA,0.00208
2,54,53,t3351,Male,SuperPref Nonsmoker,NA,0.00224
2,55,54,t3351,Male,SuperPref Nonsmoker,NA,0.00239
2,56,55,t3351,Male,SuperPref Nonsmoker,NA,0.00252
2,57,56,t3351,Male,SuperPref Nonsmoker,NA,0.00266
2,58,57,t3351,Male,SuperPref Nonsmoker,NA,0.00282
2,59,58,t3351,Male,SuperPref Nonsmoker,NA,0.00301
2,60,59,t3351,Male,SuperPref Nonsmoker,NA,0.00327
2,61,60,t3351,Male,SuperPref Nonsmoker,NA,0.00361
2,62,61,t3351,Male,SuperPref Nonsmoker,NA,0.00401
2,63,62,t3351,Male,SuperPref Nonsmoker,NA,0.00447
2,64,63,t3351,Male,SuperPref Nonsmoker,NA,0.00498
2,65,64,t3351,Male,SuperPref Nonsmoker,NA,0.00554
2,66,65,t3351,Male,SuperPref Nonsmoker,NA,0.00616
2,67,66,t3351,Male,SuperPref Nonsmoker,NA,0.00684
2,68,67,t3351,Male,SuperPref Nonsmoker,NA,0.00762
2,69,68,t3351,Male,SuperPref Nonsmoker,NA,0.00853
2,70,69,t3351,Male,SuperPref Nonsmoker,NA,0.00961
2,71,70,t3351,Male,SuperPref Nonsmoker,NA,0.01092
2,72,71,t3351,Male,SuperPref Nonsmoker,NA,0.01248
2,73,72,t3351,Male,SuperPref Nonsmoker,NA,0.01429
2,74,73,t3351,Male,SuperPref Nonsmoker,NA,0.01637
2,75,74,t3351,Male,SuperPref Nonsmoker,NA,0.0187
2,76,75,t3351,Male,SuperPref Nonsmoker,NA,0.02129
2,77,76,t3351,Male,SuperPref Nonsmoker,NA,0.02419
2,78,77,t3351,Male,SuperPref Nonsmoker,NA,0.0275
2,79,78,t3351,Male,SuperPref Nonsmoker,NA,0.03133
2,80,79,t3351,Male,SuperPref Nonsmoker,NA,0.03577
2,81,80,t3351,Male,SuperPref Nonsmoker,NA,0.04081
2,82,81,t3351,Male,SuperPref Nonsmoker,NA,0.04661
2,83,82,t3351,Male,SuperPref Nonsmoker,NA,0.05339
2,84,83,t3351,Male,SuperPref Nonsmoker,NA,0.0613
2,85,84,t3351,Male,SuperPref Nonsmoker,NA,0.07054
2,86,85,t3351,Male,SuperPref Nonsmoker,NA,0.08125
2,87,86,t3351,Male,SuperPref Nonsmoker,NA,0.09355
2,88,87,t3351,Male,SuperPref Nonsmoker,NA,0.10727
2,89,88,t3351,Male,SuperPref Nonsmoker,NA,0.12216
2,90,89,t3351,Male,SuperPref Nonsmoker,NA,0.13807
2,91,90,t3351,Male,SuperPref Nonsmoker,NA,0.15459
2,92,91,t3351,Male,SuperPref Nonsmoker,NA,0.17126
2,93,92,t3351,Male,SuperPref Nonsmoker,NA,0.18763
2,94,93,t3351,Male,SuperPref Nonsmoker,NA,0.20297
2,95,94,t3351,Male,SuperPref Nonsmoker,NA,0.21845
2,96,95,t3351,Male,SuperPref Nonsmoker,NA,0.23554
2,97,96,t3351,Male,SuperPref Nonsmoker,NA,0.25392
2,98,97,t3351,Male,SuperPref Nonsmoker,NA,0.27364
2,99,98,t3351,Male,SuperPref Nonsmoker,NA,0.29431
2,100,99,t3351,Male,SuperPref Nonsmoker,NA,0.31552
2,101,100,t3351,Male,SuperPref Nonsmoker,NA,0.33699
2,102,101,t3351,Male,SuperPref Nonsmoker,NA,0.35854
2,103,102,t3351,Male,SuperPref Nonsmoker,NA,0.37981
2,104,103,t3351,Male,SuperPref Nonsmoker,NA,0.40044
2,105,104,t3351,Male,SuperPref Nonsmoker,NA,0.42009
2,106,105,t3351,Male,SuperPref Nonsmoker,NA,0.4384
2,107,106,t3351,Male,SuperPref Nonsmoker,NA,0.45501
2,108,107,t3351,Male,SuperPref Nonsmoker,NA,0.46956
2,109,108,t3351,Male,SuperPref Nonsmoker,NA,0.4817
2,110,109,t3351,Male,SuperPref Nonsmoker,NA,0.49107
2,111,110,t3351,Male,SuperPref Nonsmoker,NA,0.49731
2,112,111,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,113,112,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,114,113,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,115,114,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,116,115,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,117,116,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,118,117,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,119,118,t3351,Male,SuperPref Nonsmoker,NA,0.5
2,120,119,t3351,Male,SuperPref Nonsmoker,NA,0.5
3,3,1,t3351,Male,SuperPref Nonsmoker,NA,NA
3,4,2,t3351,Male,SuperPref Nonsmoker,NA,NA
3,5,3,t3351,Male,SuperPref Nonsmoker,NA,NA
3,6,4,t3351,Male,SuperPref Nonsmoker,NA,NA
3,7,5,t3351,Male,SuperPref Nonsmoker,NA,NA
3,8,6,t3351,Male,SuperPref Nonsmoker,NA,NA
3,9,7,t3351,Male,SuperPref Nonsmoker,NA,NA
3,10,8,t3351,Male,SuperPref Nonsmoker,NA,NA
3,11,9,t3351,Male,SuperPref Nonsmoker,NA,NA
3,12,10,t3351,Male,SuperPref Nonsmoker,NA,NA
3,13,11,t3351,Male,SuperPref Nonsmoker,NA,NA
3,14,12,t3351,Male,SuperPref Nonsmoker,NA,NA
3,15,13,t3351,Male,SuperPref Nonsmoker,NA,NA
3,16,14,t3351,Male,SuperPref Nonsmoker,NA,NA
3,17,15,t3351,Male,SuperPref Nonsmoker,NA,NA
3,18,16,t3351,Male,SuperPref Nonsmoker,NA,5.5e-4
3,19,17,t3351,Male,SuperPref Nonsmoker,NA,5.7e-4
3,20,18,t3351,Male,SuperPref Nonsmoker,NA,5.8e-4
3,21,19,t3351,Male,SuperPref Nonsmoker,NA,5.8e-4
3,22,20,t3351,Male,SuperPref Nonsmoker,NA,5.7e-4
3,23,21,t3351,Male,SuperPref Nonsmoker,NA,5.6e-4
3,24,22,t3351,Male,SuperPref Nonsmoker,NA,5.6e-4
3,25,23,t3351,Male,SuperPref Nonsmoker,NA,5.4e-4
3,26,24,t3351,Male,SuperPref Nonsmoker,NA,4.6e-4
3,27,25,t3351,Male,SuperPref Nonsmoker,NA,4.3e-4
3,28,26,t3351,Male,SuperPref Nonsmoker,NA,4.1e-4
3,29,27,t3351,Male,SuperPref Nonsmoker,NA,3.9e-4
3,30,28,t3351,Male,SuperPref Nonsmoker,NA,3.7e-4
3,31,29,t3351,Male,SuperPref Nonsmoker,NA,4e-4
3,32,30,t3351,Male,SuperPref Nonsmoker,NA,4.3e-4
3,33,31,t3351,Male,SuperPref Nonsmoker,NA,4.7e-4
3,34,32,t3351,Male,SuperPref Nonsmoker,NA,5.4e-4
3,35,33,t3351,Male,SuperPref Nonsmoker,NA,6.3e-4
3,36,34,t3351,Male,SuperPref Nonsmoker,NA,7.3e-4
3,37,35,t3351,Male,SuperPref Nonsmoker,NA,8.3e-4
3,38,36,t3351,Male,SuperPref Nonsmoker,NA,9.1e-4
3,39,37,t3351,Male,SuperPref Nonsmoker,NA,9.6e-4
3,40,38,t3351,Male,SuperPref Nonsmoker,NA,0.00101
3,41,39,t3351,Male,SuperPref Nonsmoker,NA,0.00108
3,42,40,t3351,Male,SuperPref Nonsmoker,NA,0.00115
3,43,41,t3351,Male,SuperPref Nonsmoker,NA,0.00122
3,44,42,t3351,Male,SuperPref Nonsmoker,NA,0.00126
3,45,43,t3351,Male,SuperPref Nonsmoker,NA,0.00131
3,46,44,t3351,Male,SuperPref Nonsmoker,NA,0.00136
3,47,45,t3351,Male,SuperPref Nonsmoker,NA,0.00141
3,48,46,t3351,Male,SuperPref Nonsmoker,NA,0.00147
3,49,47,t3351,Male,SuperPref Nonsmoker,NA,0.00155
3,50,48,t3351,Male,SuperPref Nonsmoker,NA,0.00165
3,51,49,t3351,Male,SuperPref Nonsmoker,NA,0.00177
