table,gender,tobacco,issue_age,duration,q_sel
t3265,Male,Non-Smoker,21,5,4.7e-4
t3265,Male,Non-Smoker,21,6,4.7e-4
t3265,Male,Non-Smoker,21,7,4.6e-4
t3265,Male,Non-Smoker,21,8,4.3e-4
t3265,Male,Non-Smoker,21,9,4e-4
t3265,Male,Non-Smoker,21,10,4.2e-4
t3265,Male,Non-Smoker,21,11,4.3e-4
t3265,Male,Non-Smoker,21,12,4.5e-4
t3265,Male,Non-Smoker,21,13,4.7e-4
t3265,Male,Non-Smoker,21,14,5.2e-4
t3265,Male,Non-Smoker,21,15,5.8e-4
t3265,Male,Non-Smoker,21,16,6.3e-4
t3265,Male,Non-Smoker,21,17,7.2e-4
t3265,Male,Non-Smoker,21,18,8.3e-4
t3265,Male,Non-Smoker,21,19,9.6e-4
t3265,Male,Non-Smoker,21,20,0.00108
t3265,Male,Non-Smoker,21,21,0.00116
t3265,Male,Non-Smoker,21,22,0.00122
t3265,Male,Non-Smoker,21,23,0.0013
t3265,Male,Non-Smoker,21,24,0.0014
t3265,Male,Non-Smoker,21,25,0.00151
t3265,Male,Non-Smoker,22,1,4.5e-4
t3265,Male,Non-Smoker,22,2,4.7e-4
t3265,Male,Non-Smoker,22,3,4.2e-4
t3265,Male,Non-Smoker,22,4,4e-4
t3265,Male,Non-Smoker,22,5,3.9e-4
t3265,Male,Non-Smoker,22,6,3.9e-4
t3265,Male,Non-Smoker,22,7,3.8e-4
t3265,Male,Non-Smoker,22,8,3.7e-4
t3265,Male,Non-Smoker,22,9,3.6e-4
t3265,Male,Non-Smoker,22,10,4.1e-4
t3265,Male,Non-Smoker,22,11,4.3e-4
t3265,Male,Non-Smoker,22,12,4.5e-4
t3265,Male,Non-Smoker,22,13,4.8e-4
t3265,Male,Non-Smoker,22,14,5.4e-4
t3265,Male,Non-Smoker,22,15,6.1e-4
t3265,Male,Non-Smoker,22,16,6.5e-4
t3265,Male,Non-Smoker,22,17,7.4e-4
t3265,Male,Non-Smoker,22,18,8.6e-4
t3265,Male,Non-Smoker,22,19,9.9e-4
t3265,Male,Non-Smoker,22,20,0.0011
t3265,Male,Non-Smoker,22,21,0.00117
t3265,Male,Non-Smoker,22,22,0.00123
t3265,Male,Non-Smoker,22,23,0.0013
t3265,Male,Non-Smoker,22,24,0.00142
t3265,Male,Non-Smoker,22,25,0.00155
t3265,Male,Non-Smoker,23,1,3.8e-4
t3265,Male,Non-Smoker,23,2,3.9e-4
t3265,Male,Non-Smoker,23,3,3.5e-4
t3265,Male,Non-Smoker,23,4,3.4e-4
t3265,Male,Non-Smoker,23,5,3.3e-4
t3265,Male,Non-Smoker,23,6,3.3e-4
t3265,Male,Non-Smoker,23,7,3.3e-4
t3265,Male,Non-Smoker,23,8,3.3e-4
t3265,Male,Non-Smoker,23,9,3.4e-4
t3265,Male,Non-Smoker,23,10,4e-4
t3265,Male,Non-Smoker,23,11,4.3e-4
t3265,Male,Non-Smoker,23,12,4.7e-4
t3265,Male,Non-Smoker,23,13,5e-4
t3265,Male,Non-Smoker,23,14,5.7e-4
t3265,Male,Non-Smoker,23,15,6.3e-4
t3265,Male,Non-Smoker,23,16,6.8e-4
t3265,Male,Non-Smoker,23,17,7.7e-4
t3265,Male,Non-Smoker,23,18,9e-4
t3265,Male,Non-Smoker,23,19,0.00102
t3265,Male,Non-Smoker,23,20,0.00112
t3265,Male,Non-Smoker,23,21,0.00118
t3265,Male,Non-Smoker,23,22,0.00123
t3265,Male,Non-Smoker,23,23,0.0013
t3265,Male,Non-Smoker,23,24,0.00144
t3265,Male,Non-Smoker,23,25,0.0016
t3265,Male,Non-Smoker,24,1,3.2e-4
t3265,Male,Non-Smoker,24,2,3.3e-4
t3265,Male,Non-Smoker,24,3,3e-4
t3265,Male,Non-Smoker,24,4,2.9e-4
t3265,Male,Non-Smoker,24,5,2.9e-4
t3265,Male,Non-Smoker,24,6,2.8e-4
t3265,Male,Non-Smoker,24,7,2.9e-4
t3265,Male,Non-Smoker,24,8,3.2e-4
t3265,Male,Non-Smoker,24,9,3.4e-4
t3265,Male,Non-Smoker,24,10,4e-4
t3265,Male,Non-Smoker,24,11,4.4e-4
t3265,Male,Non-Smoker,24,12,4.8e-4
t3265,Male,Non-Smoker,24,13,5.3e-4
t3265,Male,Non-Smoker,24,14,6e-4
t3265,Male,Non-Smoker,24,15,6.6e-4
t3265,Male,Non-Smoker,24,16,7.1e-4
t3265,Male,Non-Smoker,24,17,8.2e-4
t3265,Male,Non-Smoker,24,18,9.5e-4
t3265,Male,Non-Smoker,24,19,0.00106
t3265,Male,Non-Smoker,24,20,0.00112
t3265,Male,Non-Smoker,24,21,0.00118
t3265,Male,Non-Smoker,24,22,0.00123
t3265,Male,Non-Smoker,24,23,0.00131
t3265,Male,Non-Smoker,24,24,0.00147
t3265,Male,Non-Smoker,24,25,0.00165
t3265,Male,Non-Smoker,25,1,2.7e-4
t3265,Male,Non-Smoker,25,2,2.9e-4
t3265,Male,Non-Smoker,25,3,2.6e-4
t3265,Male,Non-Smoker,25,4,2.5e-4
t3265,Male,Non-Smoker,25,5,2.6e-4
t3265,Male,Non-Smoker,25,6,2.6e-4
t3265,Male,Non-Smoker,25,7,2.8e-4
t3265,Male,Non-Smoker,25,8,3.2e-4
t3265,Male,Non-Smoker,25,9,3.4e-4
t3265,Male,Non-Smoker,25,10,4.1e-4
t3265,Male,Non-Smoker,25,11,4.5e-4
t3265,Male,Non-Smoker,25,12,5.1e-4
t3265,Male,Non-Smoker,25,13,5.6e-4
t3265,Male,Non-Smoker,25,14,6.3e-4
t3265,Male,Non-Smoker,25,15,6.9e-4
t3265,Male,Non-Smoker,25,16,7.5e-4
t3265,Male,Non-Smoker,25,17,8.7e-4
t3265,Male,Non-Smoker,25,18,9.9e-4
t3265,Male,Non-Smoker,25,19,0.00108
t3265,Male,Non-Smoker,25,20,0.00112
t3265,Male,Non-Smoker,25,21,0.00119
t3265,Male,Non-Smoker,25,22,0.00124
t3265,Male,Non-Smoker,25,23,0.00138
t3265,Male,Non-Smoker,25,24,0.00156
t3265,Male,Non-Smoker,25,25,0.00174
t3265,Male,Non-Smoker,26,1,2.4e-4
t3265,Male,Non-Smoker,26,2,2.5e-4
t3265,Male,Non-Smoker,26,3,2.4e-4
t3265,Male,Non-Smoker,26,4,2.4e-4
t3265,Male,Non-Smoker,26,5,2.4e-4
t3265,Male,Non-Smoker,26,6,2.5e-4
t3265,Male,Non-Smoker,26,7,2.9e-4
t3265,Male,Non-Smoker,26,8,3.3e-4
t3265,Male,Non-Smoker,26,9,3.6e-4
t3265,Male,Non-Smoker,26,10,4.3e-4
t3265,Male,Non-Smoker,26,11,4.9e-4
t3265,Male,Non-Smoker,26,12,5.5e-4
t3265,Male,Non-Smoker,26,13,6e-4
t3265,Male,Non-Smoker,26,14,6.7e-4
t3265,Male,Non-Smoker,26,15,7.4e-4
t3265,Male,Non-Smoker,26,16,8.1e-4
t3265,Male,Non-Smoker,26,17,9.4e-4
t3265,Male,Non-Smoker,26,18,0.00104
t3265,Male,Non-Smoker,26,19,0.0011
t3265,Male,Non-Smoker,26,20,0.00113
t3265,Male,Non-Smoker,26,21,0.0012
t3265,Male,Non-Smoker,26,22,0.00132
t3265,Male,Non-Smoker,26,23,0.00149
t3265,Male,Non-Smoker,26,24,0.00167
t3265,Male,Non-Smoker,26,25,0.00187
t3265,Male,Non-Smoker,27,1,2.1e-4
t3265,Male,Non-Smoker,27,2,2.3e-4
t3265,Male,Non-Smoker,27,3,2.2e-4
t3265,Male,Non-Smoker,27,4,2.3e-4
t3265,Male,Non-Smoker,27,5,2.5e-4
t3265,Male,Non-Smoker,27,6,2.6e-4
t3265,Male,Non-Smoker,27,7,3e-4
t3265,Male,Non-Smoker,27,8,3.4e-4
t3265,Male,Non-Smoker,27,9,3.7e-4
t3265,Male,Non-Smoker,27,10,4.6e-4
t3265,Male,Non-Smoker,27,11,5.3e-4
t3265,Male,Non-Smoker,27,12,5.9e-4
t3265,Male,Non-Smoker,27,13,6.4e-4
t3265,Male,Non-Smoker,27,14,7.2e-4
t3265,Male,Non-Smoker,27,15,8e-4
t3265,Male,Non-Smoker,27,16,8.8e-4
t3265,Male,Non-Smoker,27,17,0.001
t3265,Male,Non-Smoker,27,18,0.00108
t3265,Male,Non-Smoker,27,19,0.00112
t3265,Male,Non-Smoker,27,20,0.00118
t3265,Male,Non-Smoker,27,21,0.00128
t3265,Male,Non-Smoker,27,22,0.00143
t3265,Male,Non-Smoker,27,23,0.00161
t3265,Male,Non-Smoker,27,24,0.00181
t3265,Male,Non-Smoker,27,25,0.00202
t3265,Male,Non-Smoker,28,1,1.8e-4
t3265,Male,Non-Smoker,28,2,2e-4
t3265,Male,Non-Smoker,28,3,2.1e-4
t3265,Male,Non-Smoker,28,4,2.4e-4
t3265,Male,Non-Smoker,28,5,2.6e-4
t3265,Male,Non-Smoker,28,6,2.8e-4
t3265,Male,Non-Smoker,28,7,3.2e-4
t3265,Male,Non-Smoker,28,8,3.6e-4
t3265,Male,Non-Smoker,28,9,4e-4
t3265,Male,Non-Smoker,28,10,5e-4
t3265,Male,Non-Smoker,28,11,5.7e-4
t3265,Male,Non-Smoker,28,12,6.4e-4
t3265,Male,Non-Smoker,28,13,6.9e-4
t3265,Male,Non-Smoker,28,14,7.8e-4
t3265,Male,Non-Smoker,28,15,8.7e-4
t3265,Male,Non-Smoker,28,16,9.4e-4
t3265,Male,Non-Smoker,28,17,0.00105
t3265,Male,Non-Smoker,28,18,0.00111
t3265,Male,Non-Smoker,28,19,0.00118
t3265,Male,Non-Smoker,28,20,0.00126
t3265,Male,Non-Smoker,28,21,0.00139
t3265,Male,Non-Smoker,28,22,0.00156
t3265,Male,Non-Smoker,28,23,0.00176
t3265,Male,Non-Smoker,28,24,0.00197
t3265,Male,Non-Smoker,28,25,0.00221
t3265,Male,Non-Smoker,29,1,1.7e-4
t3265,Male,Non-Smoker,29,2,1.9e-4
t3265,Male,Non-Smoker,29,3,2.2e-4
t3265,Male,Non-Smoker,29,4,2.5e-4
t3265,Male,Non-Smoker,29,5,2.8e-4
t3265,Male,Non-Smoker,29,6,3.1e-4
t3265,Male,Non-Smoker,29,7,3.4e-4
t3265,Male,Non-Smoker,29,8,3.9e-4
t3265,Male,Non-Smoker,29,9,4.4e-4
t3265,Male,Non-Smoker,29,10,5.5e-4
t3265,Male,Non-Smoker,29,11,6.2e-4
t3265,Male,Non-Smoker,29,12,6.9e-4
t3265,Male,Non-Smoker,29,13,7.5e-4
t3265,Male,Non-Smoker,29,14,8.4e-4
t3265,Male,Non-Smoker,29,15,9.2e-4
t3265,Male,Non-Smoker,29,16,9.9e-4
t3265,Male,Non-Smoker,29,17,0.00109
t3265,Male,Non-Smoker,29,18,0.00118
t3265,Male,Non-Smoker,29,19,0.00126
t3265,Male,Non-Smoker,29,20,0.00136
t3265,Male,Non-Smoker,29,21,0.00151
t3265,Male,Non-Smoker,29,22,0.0017
t3265,Male,Non-Smoker,29,23,0.00192
t3265,Male,Non-Smoker,29,24,0.00215
t3265,Male,Non-Smoker,29,25,0.00242
t3265,Male,Non-Smoker,30,1,1.6e-4
t3265,Male,Non-Smoker,30,2,1.7e-4
t3265,Male,Non-Smoker,30,3,2.2e-4
t3265,Male,Non-Smoker,30,4,2.6e-4
t3265,Male,Non-Smoker,30,5,2.8e-4
t3265,Male,Non-Smoker,30,6,3.1e-4
t3265,Male,Non-Smoker,30,7,3.4e-4
t3265,Male,Non-Smoker,30,8,3.9e-4
t3265,Male,Non-Smoker,30,9,4.5e-4
t3265,Male,Non-Smoker,30,10,5.6e-4
t3265,Male,Non-Smoker,30,11,6.4e-4
t3265,Male,Non-Smoker,30,12,7e-4
t3265,Male,Non-Smoker,30,13,7.5e-4
t3265,Male,Non-Smoker,30,14,8.5e-4
t3265,Male,Non-Smoker,30,15,0.00093000000000000005
t3265,Male,Non-Smoker,30,16,0.00103
t3265,Male,Non-Smoker,30,17,0.00116
t3265,Male,Non-Smoker,30,18,0.00125
t3265,Male,Non-Smoker,30,19,0.00134
t3265,Male,Non-Smoker,30,20,0.00147
t3265,Male,Non-Smoker,30,21,0.00165
t3265,Male,Non-Smoker,30,22,0.0018600000000000001
t3265,Male,Non-Smoker,30,23,0.00209
t3265,Male,Non-Smoker,30,24,0.00235
t3265,Male,Non-Smoker,30,25,0.00264
t3265,Male,Non-Smoker,31,1,1.3e-4
t3265,Male,Non-Smoker,31,2,1.5e-4
t3265,Male,Non-Smoker,31,3,2.2e-4
t3265,Male,Non-Smoker,31,4,2.6e-4
t3265,Male,Non-Smoker,31,5,2.8e-4
t3265,Male,Non-Smoker,31,6,3.1e-4
t3265,Male,Non-Smoker,31,7,3.4e-4
t3265,Male,Non-Smoker,31,8,4.1e-4
t3265,Male,Non-Smoker,31,9,4.9e-4
t3265,Male,Non-Smoker,31,10,5.9e-4
t3265,Male,Non-Smoker,31,11,6.5e-4
t3265,Male,Non-Smoker,31,12,7.1e-4
t3265,Male,Non-Smoker,31,13,7.8e-4
t3265,Male,Non-Smoker,31,14,8.7e-4
t3265,Male,Non-Smoker,31,15,9.6e-4
t3265,Male,Non-Smoker,31,16,0.0011
t3265,Male,Non-Smoker,31,17,0.00123
t3265,Male,Non-Smoker,31,18,0.00133
t3265,Male,Non-Smoker,31,19,0.00144
t3265,Male,Non-Smoker,31,20,0.0016
t3265,Male,Non-Smoker,31,21,0.00179
t3265,Male,Non-Smoker,31,22,0.00203
t3265,Male,Non-Smoker,31,23,0.00228
t3265,Male,Non-Smoker,31,24,0.00257
t3265,Male,Non-Smoker,31,25,0.00287
t3265,Male,Non-Smoker,32,1,1.4e-4
t3265,Male,Non-Smoker,32,2,1.5e-4
t3265,Male,Non-Smoker,32,3,2.3e-4
t3265,Male,Non-Smoker,32,4,2.7e-4
t3265,Male,Non-Smoker,32,5,3e-4
t3265,Male,Non-Smoker,32,6,3.2e-4
t3265,Male,Non-Smoker,32,7,3.8e-4
t3265,Male,Non-Smoker,32,8,4.4e-4
t3265,Male,Non-Smoker,32,9,5.4e-4
t3265,Male,Non-Smoker,32,10,6.4e-4
t3265,Male,Non-Smoker,32,11,7e-4
t3265,Male,Non-Smoker,32,12,7.5e-4
t3265,Male,Non-Smoker,32,13,8.2e-4
t3265,Male,Non-Smoker,32,14,9.1e-4
t3265,Male,Non-Smoker,32,15,0.00103
t3265,Male,Non-Smoker,32,16,0.00117
t3265,Male,Non-Smoker,32,17,0.0013
t3265,Male,Non-Smoker,32,18,0.00142
t3265,Male,Non-Smoker,32,19,0.00156
t3265,Male,Non-Smoker,32,20,0.00173
t3265,Male,Non-Smoker,32,21,0.00195
t3265,Male,Non-Smoker,32,22,0.00221
t3265,Male,Non-Smoker,32,23,0.00249
t3265,Male,Non-Smoker,32,24,0.00279
t3265,Male,Non-Smoker,32,25,0.00308
t3265,Male,Non-Smoker,33,1,1.4e-4
t3265,Male,Non-Smoker,33,2,1.6e-4
t3265,Male,Non-Smoker,33,3,2.4e-4
t3265,Male,Non-Smoker,33,4,2.9e-4
t3265,Male,Non-Smoker,33,5,3.1e-4
t3265,Male,Non-Smoker,33,6,3.5e-4
t3265,Male,Non-Smoker,33,7,4.1e-4
t3265,Male,Non-Smoker,33,8,4.9e-4
t3265,Male,Non-Smoker,33,9,5.9e-4
t3265,Male,Non-Smoker,33,10,6.8e-4
t3265,Male,Non-Smoker,33,11,7.3e-4
t3265,Male,Non-Smoker,33,12,7.8e-4
t3265,Male,Non-Smoker,33,13,8.6e-4
t3265,Male,Non-Smoker,33,14,9.7e-4
t3265,Male,Non-Smoker,33,15,0.0011
t3265,Male,Non-Smoker,33,16,0.00124
t3265,Male,Non-Smoker,33,17,0.00139
t3265,Male,Non-Smoker,33,18,0.00152
t3265,Male,Non-Smoker,33,19,0.00167
t3265,Male,Non-Smoker,33,20,0.00187
t3265,Male,Non-Smoker,33,21,0.00211
t3265,Male,Non-Smoker,33,22,0.0024
t3265,Male,Non-Smoker,33,23,0.00271
t3265,Male,Non-Smoker,33,24,0.00301
t3265,Male,Non-Smoker,33,25,0.00329
t3265,Male,Non-Smoker,34,1,1.5e-4
t3265,Male,Non-Smoker,34,2,1.7e-4
t3265,Male,Non-Smoker,34,3,2.6e-4
t3265,Male,Non-Smoker,34,4,3e-4
t3265,Male,Non-Smoker,34,5,3.4e-4
t3265,Male,Non-Smoker,34,6,4e-4
t3265,Male,Non-Smoker,34,7,4.6e-4
t3265,Male,Non-Smoker,34,8,5.4e-4
t3265,Male,Non-Smoker,34,9,6.4e-4
t3265,Male,Non-Smoker,34,10,7.2e-4
t3265,Male,Non-Smoker,34,11,7.6e-4
t3265,Male,Non-Smoker,34,12,8.1e-4
t3265,Male,Non-Smoker,34,13,9.2e-4
t3265,Male,Non-Smoker,34,14,0.00105
t3265,Male,Non-Smoker,34,15,0.00118
t3265,Male,Non-Smoker,34,16,0.00133
t3265,Male,Non-Smoker,34,17,0.00148
t3265,Male,Non-Smoker,34,18,0.00162
t3265,Male,Non-Smoker,34,19,0.0018
t3265,Male,Non-Smoker,34,20,0.00202
t3265,Male,Non-Smoker,34,21,0.0023
t3265,Male,Non-Smoker,34,22,0.00262
t3265,Male,Non-Smoker,34,23,0.00294
t3265,Male,Non-Smoker,34,24,0.00324
t3265,Male,Non-Smoker,34,25,0.00351
t3265,Male,Non-Smoker,35,1,1.5e-4
t3265,Male,Non-Smoker,35,2,1.7e-4
t3265,Male,Non-Smoker,35,3,2.8e-4
t3265,Male,Non-Smoker,35,4,3.3e-4
t3265,Male,Non-Smoker,35,5,3.8e-4
t3265,Male,Non-Smoker,35,6,4.3e-4
t3265,Male,Non-Smoker,35,7,4.8e-4
t3265,Male,Non-Smoker,35,8,5.9e-4
t3265,Male,Non-Smoker,35,9,6.8e-4
t3265,Male,Non-Smoker,35,10,7.5e-4
t3265,Male,Non-Smoker,35,11,7.9e-4
t3265,Male,Non-Smoker,35,12,8.8e-4
t3265,Male,Non-Smoker,35,13,0.001
t3265,Male,Non-Smoker,35,14,0.00113
t3265,Male,Non-Smoker,35,15,0.00127
t3265,Male,Non-Smoker,35,16,0.00142
t3265,Male,Non-Smoker,35,17,0.00158
t3265,Male,Non-Smoker,35,18,0.00174
t3265,Male,Non-Smoker,35,19,0.00194
t3265,Male,Non-Smoker,35,20,0.0022
t3265,Male,Non-Smoker,35,21,0.00251
t3265,Male,Non-Smoker,35,22,0.00286
t3265,Male,Non-Smoker,35,23,0.00319
t3265,Male,Non-Smoker,35,24,0.00349
t3265,Male,Non-Smoker,35,25,0.00376
t3265,Male,Non-Smoker,36,1,1.5e-4
t3265,Male,Non-Smoker,36,2,1.9e-4
t3265,Male,Non-Smoker,36,3,3e-4
t3265,Male,Non-Smoker,36,4,3.6e-4
t3265,Male,Non-Smoker,36,5,4.2e-4
t3265,Male,Non-Smoker,36,6,4.8e-4
t3265,Male,Non-Smoker,36,7,5.4e-4
t3265,Male,Non-Smoker,36,8,6.4e-4
t3265,Male,Non-Smoker,36,9,7.2e-4
t3265,Male,Non-Smoker,36,10,7.8e-4
t3265,Male,Non-Smoker,36,11,8.6e-4
t3265,Male,Non-Smoker,36,12,9.6e-4
t3265,Male,Non-Smoker,36,13,0.00108
t3265,Male,Non-Smoker,36,14,0.00122
t3265,Male,Non-Smoker,36,15,0.00136
t3265,Male,Non-Smoker,36,16,0.00152
t3265,Male,Non-Smoker,36,17,0.00169
t3265,Male,Non-Smoker,36,18,0.00187
t3265,Male,Non-Smoker,36,19,0.0021
t3265,Male,Non-Smoker,36,20,0.00241
t3265,Male,Non-Smoker,36,21,0.00276
t3265,Male,Non-Smoker,36,22,0.00313
t3265,Male,Non-Smoker,36,23,0.00346
t3265,Male,Non-Smoker,36,24,0.00376
t3265,Male,Non-Smoker,36,25,0.00408
t3265,Male,Non-Smoker,37,1,1.5e-4
t3265,Male,Non-Smoker,37,2,2e-4
t3265,Male,Non-Smoker,37,3,3.2e-4
t3265,Male,Non-Smoker,37,4,4e-4
t3265,Male,Non-Smoker,37,5,4.6e-4
t3265,Male,Non-Smoker,37,6,5.1e-4
t3265,Male,Non-Smoker,37,7,6e-4
t3265,Male,Non-Smoker,37,8,6.9e-4
t3265,Male,Non-Smoker,37,9,7.5e-4
t3265,Male,Non-Smoker,37,10,8.4e-4
t3265,Male,Non-Smoker,37,11,9.4e-4
t3265,Male,Non-Smoker,37,12,0.00105
t3265,Male,Non-Smoker,37,13,0.00118
t3265,Male,Non-Smoker,37,14,0.00132
t3265,Male,Non-Smoker,37,15,0.00147
t3265,Male,Non-Smoker,37,16,0.00163
t3265,Male,Non-Smoker,37,17,0.00182
t3265,Male,Non-Smoker,37,18,0.00203
t3265,Male,Non-Smoker,37,19,0.00231
t3265,Male,Non-Smoker,37,20,0.00266
t3265,Male,Non-Smoker,37,21,0.00305
t3265,Male,Non-Smoker,37,22,0.00342
t3265,Male,Non-Smoker,37,23,0.00375
t3265,Male,Non-Smoker,37,24,0.00408
t3265,Male,Non-Smoker,37,25,0.00448
t3265,Male,Non-Smoker,38,1,1.5e-4
t3265,Male,Non-Smoker,38,2,2.3e-4
t3265,Male,Non-Smoker,38,3,3.6e-4
t3265,Male,Non-Smoker,38,4,4.2e-4
t3265,Male,Non-Smoker,38,5,4.9e-4
t3265,Male,Non-Smoker,38,6,5.7e-4
t3265,Male,Non-Smoker,38,7,6.6e-4
t3265,Male,Non-Smoker,38,8,7.3e-4
t3265,Male,Non-Smoker,38,9,8.1e-4
t3265,Male,Non-Smoker,38,10,9.2e-4
t3265,Male,Non-Smoker,38,11,0.00103
t3265,Male,Non-Smoker,38,12,0.00115
t3265,Male,Non-Smoker,38,13,0.00129
t3265,Male,Non-Smoker,38,14,0.00144
t3265,Male,Non-Smoker,38,15,0.00159
t3265,Male,Non-Smoker,38,16,0.00177
t3265,Male,Non-Smoker,38,17,0.00198
t3265,Male,Non-Smoker,38,18,0.00223
t3265,Male,Non-Smoker,38,19,0.00257
t3265,Male,Non-Smoker,38,20,0.00297
t3265,Male,Non-Smoker,38,21,0.00337
t3265,Male,Non-Smoker,38,22,0.00375
t3265,Male,Non-Smoker,38,23,0.00408
t3265,Male,Non-Smoker,38,24,0.00448
t3265,Male,Non-Smoker,38,25,0.00495
t3265,Male,Non-Smoker,39,1,1.6e-4
t3265,Male,Non-Smoker,39,2,2.6e-4
t3265,Male,Non-Smoker,39,3,3.9e-4
t3265,Male,Non-Smoker,39,4,4.6e-4
t3265,Male,Non-Smoker,39,5,5.3e-4
t3265,Male,Non-Smoker,39,6,6.3e-4
t3265,Male,Non-Smoker,39,7,7.1e-4
t3265,Male,Non-Smoker,39,8,7.9e-4
t3265,Male,Non-Smoker,39,9,8.9e-4
t3265,Male,Non-Smoker,39,10,0.00101
t3265,Male,Non-Smoker,39,11,0.00114
t3265,Male,Non-Smoker,39,12,0.00126
t3265,Male,Non-Smoker,39,13,0.00141
t3265,Male,Non-Smoker,39,14,0.00157
t3265,Male,Non-Smoker,39,15,0.00174
t3265,Male,Non-Smoker,39,16,0.00193
t3265,Male,Non-Smoker,39,17,0.00218
t3265,Male,Non-Smoker,39,18,0.00249
t3265,Male,Non-Smoker,39,19,0.00288
t3265,Male,Non-Smoker,39,20,0.00331
t3265,Male,Non-Smoker,39,21,0.0037200000000000002
t3265,Male,Non-Smoker,39,22,0.00408
t3265,Male,Non-Smoker,39,23,0.00448
t3265,Male,Non-Smoker,39,24,0.00491
t3265,Male,Non-Smoker,39,25,0.00553
t3265,Male,Non-Smoker,40,1,1.7e-4
t3265,Male,Non-Smoker,40,2,3e-4
t3265,Male,Non-Smoker,40,3,4.3e-4
t3265,Male,Non-Smoker,40,4,5.1e-4
