table,gender,risk,attained_age,q_ult
t3341,Male,SuperPref Nonsmoker,114,0.5
t3341,Male,SuperPref Nonsmoker,115,0.5
t3341,Male,SuperPref Nonsmoker,116,0.5
t3341,Male,SuperPref Nonsmoker,117,0.5
t3341,Male,SuperPref Nonsmoker,118,0.5
t3341,Male,SuperPref Nonsmoker,119,0.5
t3341,Male,SuperPref Nonsmoker,120,0.5
t3342,Male,Preferred Nonsmoker,18,6.7e-4
t3342,Male,Preferred Nonsmoker,19,6.9e-4
t3342,Male,Preferred Nonsmoker,20,7.2e-4
t3342,Male,Preferred Nonsmoker,21,7.5e-4
t3342,Male,Preferred Nonsmoker,22,7.2e-4
t3342,Male,Preferred Nonsmoker,23,6.9e-4
t3342,Male,Preferred Nonsmoker,24,6.9e-4
t3342,Male,Preferred Nonsmoker,25,6.9e-4
t3342,Male,Preferred Nonsmoker,26,5.9e-4
t3342,Male,Preferred Nonsmoker,27,5.6e-4
t3342,Male,Preferred Nonsmoker,28,5.1e-4
t3342,Male,Preferred Nonsmoker,29,4.7e-4
t3342,Male,Preferred Nonsmoker,30,4.4e-4
t3342,Male,Preferred Nonsmoker,31,4.7e-4
t3342,Male,Preferred Nonsmoker,32,4.8e-4
t3342,Male,Preferred Nonsmoker,33,5.5e-4
t3342,Male,Preferred Nonsmoker,34,6.3e-4
t3342,Male,Preferred Nonsmoker,35,7.3e-4
t3342,Male,Preferred Nonsmoker,36,8.5e-4
t3342,Male,Preferred Nonsmoker,37,9.7e-4
t3342,Male,Preferred Nonsmoker,38,0.00106
t3342,Male,Preferred Nonsmoker,39,0.00112
t3342,Male,Preferred Nonsmoker,40,0.00117
t3342,Male,Preferred Nonsmoker,41,0.00124
t3342,Male,Preferred Nonsmoker,42,0.00132
t3342,Male,Preferred Nonsmoker,43,0.0014
t3342,Male,Preferred Nonsmoker,44,0.00147
t3342,Male,Preferred Nonsmoker,45,0.00151
t3342,Male,Preferred Nonsmoker,46,0.00157
t3342,Male,Preferred Nonsmoker,47,0.00162
t3342,Male,Preferred Nonsmoker,48,0.00169
t3342,Male,Preferred Nonsmoker,49,0.00177
t3342,Male,Preferred Nonsmoker,50,0.0018600000000000001
t3342,Male,Preferred Nonsmoker,51,0.00199
t3342,Male,Preferred Nonsmoker,52,0.00217
t3342,Male,Preferred Nonsmoker,53,0.00238
t3342,Male,Preferred Nonsmoker,54,0.0026
t3342,Male,Preferred Nonsmoker,55,0.00281
t3342,Male,Preferred Nonsmoker,56,0.00301
t3342,Male,Preferred Nonsmoker,57,0.0032
t3342,Male,Preferred Nonsmoker,58,0.00341
t3342,Male,Preferred Nonsmoker,59,0.00364
t3342,Male,Preferred Nonsmoker,60,0.00393
t3342,Male,Preferred Nonsmoker,61,0.00431
t3342,Male,Preferred Nonsmoker,62,0.0048
t3342,Male,Preferred Nonsmoker,63,0.00534
t3342,Male,Preferred Nonsmoker,64,0.00595
t3342,Male,Preferred Nonsmoker,65,0.00661
t3342,Male,Preferred Nonsmoker,66,0.00732
t3342,Male,Preferred Nonsmoker,67,0.00808
t3342,Male,Preferred Nonsmoker,68,0.00892
t3342,Male,Preferred Nonsmoker,69,0.00988
t3342,Male,Preferred Nonsmoker,70,0.011
t3342,Male,Preferred Nonsmoker,71,0.01235
t3342,Male,Preferred Nonsmoker,72,0.01394
t3342,Male,Preferred Nonsmoker,73,0.01581
t3342,Male,Preferred Nonsmoker,74,0.01794
t3342,Male,Preferred Nonsmoker,75,0.02032
t3342,Male,Preferred Nonsmoker,76,0.02295
t3342,Male,Preferred Nonsmoker,77,0.02583
t3342,Male,Preferred Nonsmoker,78,0.02904
t3342,Male,Preferred Nonsmoker,79,0.03271
t3342,Male,Preferred Nonsmoker,80,0.03694
t3342,Male,Preferred Nonsmoker,81,0.04189
t3342,Male,Preferred Nonsmoker,82,0.04745
t3342,Male,Preferred Nonsmoker,83,0.05392
t3342,Male,Preferred Nonsmoker,84,0.06144
t3342,Male,Preferred Nonsmoker,85,0.07019
t3342,Male,Preferred Nonsmoker,86,0.08033
t3342,Male,Preferred Nonsmoker,87,0.09202
t3342,Male,Preferred Nonsmoker,88,0.10527
t3342,Male,Preferred Nonsmoker,89,0.11967
t3342,Male,Preferred Nonsmoker,90,0.13507
t3342,Male,Preferred Nonsmoker,91,0.15098
t3342,Male,Preferred Nonsmoker,92,0.16693
t3342,Male,Preferred Nonsmoker,93,0.18277
t3342,Male,Preferred Nonsmoker,94,0.1977
t3342,Male,Preferred Nonsmoker,95,0.21108
t3342,Male,Preferred Nonsmoker,96,0.22779
t3342,Male,Preferred Nonsmoker,97,0.24559
t3342,Male,Preferred Nonsmoker,98,0.26495
t3342,Male,Preferred Nonsmoker,99,0.28546
t3342,Male,Preferred Nonsmoker,100,0.3067
t3342,Male,Preferred Nonsmoker,101,0.32825
t3342,Male,Preferred Nonsmoker,102,0.35002
t3342,Male,Preferred Nonsmoker,103,0.37165
t3342,Male,Preferred Nonsmoker,104,0.39279
t3342,Male,Preferred Nonsmoker,105,0.41305
t3342,Male,Preferred Nonsmoker,106,0.43208
t3342,Male,Preferred Nonsmoker,107,0.44951
t3342,Male,Preferred Nonsmoker,108,0.46498
t3342,Male,Preferred Nonsmoker,109,0.47812
t3342,Male,Preferred Nonsmoker,110,0.48857
t3342,Male,Preferred Nonsmoker,111,0.49595
t3342,Male,Preferred Nonsmoker,112,0.5
t3342,Male,Preferred Nonsmoker,113,0.5
t3342,Male,Preferred Nonsmoker,114,0.5
t3342,Male,Preferred Nonsmoker,115,0.5
t3342,Male,Preferred Nonsmoker,116,0.5
t3342,Male,Preferred Nonsmoker,117,0.5
t3342,Male,Preferred Nonsmoker,118,0.5
t3342,Male,Preferred Nonsmoker,119,0.5
t3342,Male,Preferred Nonsmoker,120,0.5
t3343,Male,Residual Nonsmoker,18,7.6e-4
t3343,Male,Residual Nonsmoker,19,7.9e-4
t3343,Male,Residual Nonsmoker,20,8.2e-4
t3343,Male,Residual Nonsmoker,21,8.5e-4
t3343,Male,Residual Nonsmoker,22,8.2e-4
t3343,Male,Residual Nonsmoker,23,7.9e-4
t3343,Male,Residual Nonsmoker,24,7.9e-4
t3343,Male,Residual Nonsmoker,25,7.9e-4
t3343,Male,Residual Nonsmoker,26,6.7e-4
t3343,Male,Residual Nonsmoker,27,6.4e-4
t3343,Male,Residual Nonsmoker,28,5.8e-4
t3343,Male,Residual Nonsmoker,29,5.4e-4
t3343,Male,Residual Nonsmoker,30,5.1e-4
t3343,Male,Residual Nonsmoker,31,5.3e-4
t3343,Male,Residual Nonsmoker,32,5.5e-4
t3343,Male,Residual Nonsmoker,33,6.3e-4
t3343,Male,Residual Nonsmoker,34,7.2e-4
t3343,Male,Residual Nonsmoker,35,8.4e-4
t3343,Male,Residual Nonsmoker,36,9.8e-4
t3343,Male,Residual Nonsmoker,37,0.00111
t3343,Male,Residual Nonsmoker,38,0.00121
t3343,Male,Residual Nonsmoker,39,0.00128
t3343,Male,Residual Nonsmoker,40,0.00134
t3343,Male,Residual Nonsmoker,41,0.00142
t3343,Male,Residual Nonsmoker,42,0.00151
t3343,Male,Residual Nonsmoker,43,0.0016
t3343,Male,Residual Nonsmoker,44,0.00168
t3343,Male,Residual Nonsmoker,45,0.00172
t3343,Male,Residual Nonsmoker,46,0.00179
t3343,Male,Residual Nonsmoker,47,0.0018600000000000001
t3343,Male,Residual Nonsmoker,48,0.00193
t3343,Male,Residual Nonsmoker,49,0.00202
t3343,Male,Residual Nonsmoker,50,0.00212
t3343,Male,Residual Nonsmoker,51,0.00227
t3343,Male,Residual Nonsmoker,52,0.00248
t3343,Male,Residual Nonsmoker,53,0.00272
t3343,Male,Residual Nonsmoker,54,0.00297
t3343,Male,Residual Nonsmoker,55,0.00322
t3343,Male,Residual Nonsmoker,56,0.00346
t3343,Male,Residual Nonsmoker,57,0.00369
t3343,Male,Residual Nonsmoker,58,0.00393
t3343,Male,Residual Nonsmoker,59,0.00421
t3343,Male,Residual Nonsmoker,60,0.00456
t3343,Male,Residual Nonsmoker,61,0.00501
t3343,Male,Residual Nonsmoker,62,0.00558
t3343,Male,Residual Nonsmoker,63,0.00622
t3343,Male,Residual Nonsmoker,64,0.00693
t3343,Male,Residual Nonsmoker,65,0.0077
t3343,Male,Residual Nonsmoker,66,0.00852
t3343,Male,Residual Nonsmoker,67,0.0094
t3343,Male,Residual Nonsmoker,68,0.01035
t3343,Male,Residual Nonsmoker,69,0.01144
t3343,Male,Residual Nonsmoker,70,0.01271
t3343,Male,Residual Nonsmoker,71,0.01421
t3343,Male,Residual Nonsmoker,72,0.01598
t3343,Male,Residual Nonsmoker,73,0.01804
t3343,Male,Residual Nonsmoker,74,0.02038
t3343,Male,Residual Nonsmoker,75,0.02297
t3343,Male,Residual Nonsmoker,76,0.0258
t3343,Male,Residual Nonsmoker,77,0.02889
t3343,Male,Residual Nonsmoker,78,0.03229
t3343,Male,Residual Nonsmoker,79,0.03616
t3343,Male,Residual Nonsmoker,80,0.0406
t3343,Male,Residual Nonsmoker,81,0.04587
t3343,Male,Residual Nonsmoker,82,0.05177
t3343,Male,Residual Nonsmoker,83,0.05861
t3343,Male,Residual Nonsmoker,84,0.06651
t3343,Male,Residual Nonsmoker,85,0.07565
t3343,Male,Residual Nonsmoker,86,0.0862
t3343,Male,Residual Nonsmoker,87,0.09824
t3343,Male,Residual Nonsmoker,88,0.11178
t3343,Male,Residual Nonsmoker,89,0.12635
t3343,Male,Residual Nonsmoker,90,0.14173
t3343,Male,Residual Nonsmoker,91,0.15695
t3343,Male,Residual Nonsmoker,92,0.17188
t3343,Male,Residual Nonsmoker,93,0.18636
t3343,Male,Residual Nonsmoker,94,0.19963
t3343,Male,Residual Nonsmoker,95,0.21108
t3343,Male,Residual Nonsmoker,96,0.22779
t3343,Male,Residual Nonsmoker,97,0.24559
t3343,Male,Residual Nonsmoker,98,0.26495
t3343,Male,Residual Nonsmoker,99,0.28546
t3343,Male,Residual Nonsmoker,100,0.3067
t3343,Male,Residual Nonsmoker,101,0.32825
t3343,Male,Residual Nonsmoker,102,0.35002
t3343,Male,Residual Nonsmoker,103,0.37165
t3343,Male,Residual Nonsmoker,104,0.39279
t3343,Male,Residual Nonsmoker,105,0.41305
t3343,Male,Residual Nonsmoker,106,0.43208
t3343,Male,Residual Nonsmoker,107,0.44951
t3343,Male,Residual Nonsmoker,108,0.46498
t3343,Male,Residual Nonsmoker,109,0.47812
t3343,Male,Residual Nonsmoker,110,0.48857
t3343,Male,Residual Nonsmoker,111,0.49595
t3343,Male,Residual Nonsmoker,112,0.5
t3343,Male,Residual Nonsmoker,113,0.5
t3343,Male,Residual Nonsmoker,114,0.5
t3343,Male,Residual Nonsmoker,115,0.5
t3343,Male,Residual Nonsmoker,116,0.5
t3343,Male,Residual Nonsmoker,117,0.5
t3343,Male,Residual Nonsmoker,118,0.5
t3343,Male,Residual Nonsmoker,119,0.5
t3343,Male,Residual Nonsmoker,120,0.5
t3344,Female,SuperPref Nonsmoker,18,2.3e-4
t3344,Female,SuperPref Nonsmoker,19,2.3e-4
t3344,Female,SuperPref Nonsmoker,20,2.3e-4
t3344,Female,SuperPref Nonsmoker,21,2.3e-4
t3344,Female,SuperPref Nonsmoker,22,2.3e-4
t3344,Female,SuperPref Nonsmoker,23,2.3e-4
t3344,Female,SuperPref Nonsmoker,24,2.3e-4
t3344,Female,SuperPref Nonsmoker,25,2.3e-4
t3344,Female,SuperPref Nonsmoker,26,2.3e-4
t3344,Female,SuperPref Nonsmoker,27,2.4e-4
t3344,Female,SuperPref Nonsmoker,28,2.5e-4
t3344,Female,SuperPref Nonsmoker,29,2.7e-4
t3344,Female,SuperPref Nonsmoker,30,2.9e-4
t3344,Female,SuperPref Nonsmoker,31,3e-4
t3344,Female,SuperPref Nonsmoker,32,3.3e-4
t3344,Female,SuperPref Nonsmoker,33,3.8e-4
t3344,Female,SuperPref Nonsmoker,34,4.3e-4
t3344,Female,SuperPref Nonsmoker,35,4.9e-4
t3344,Female,SuperPref Nonsmoker,36,5.6e-4
t3344,Female,SuperPref Nonsmoker,37,6.2e-4
t3344,Female,SuperPref Nonsmoker,38,6.8e-4
t3344,Female,SuperPref Nonsmoker,39,7.1e-4
t3344,Female,SuperPref Nonsmoker,40,7.2e-4
t3344,Female,SuperPref Nonsmoker,41,7.3e-4
t3344,Female,SuperPref Nonsmoker,42,7.3e-4
t3344,Female,SuperPref Nonsmoker,43,7.3e-4
t3344,Female,SuperPref Nonsmoker,44,7.3e-4
t3344,Female,SuperPref Nonsmoker,45,7.4e-4
t3344,Female,SuperPref Nonsmoker,46,7.7e-4
t3344,Female,SuperPref Nonsmoker,47,8e-4
t3344,Female,SuperPref Nonsmoker,48,8.4e-4
t3344,Female,SuperPref Nonsmoker,49,9e-4
t3344,Female,SuperPref Nonsmoker,50,9.6e-4
t3344,Female,SuperPref Nonsmoker,51,0.00105
t3344,Female,SuperPref Nonsmoker,52,0.00116
t3344,Female,SuperPref Nonsmoker,53,0.0013
t3344,Female,SuperPref Nonsmoker,54,0.00146
t3344,Female,SuperPref Nonsmoker,55,0.00162
t3344,Female,SuperPref Nonsmoker,56,0.00178
t3344,Female,SuperPref Nonsmoker,57,0.00193
t3344,Female,SuperPref Nonsmoker,58,0.00208
t3344,Female,SuperPref Nonsmoker,59,0.00225
t3344,Female,SuperPref Nonsmoker,60,0.00243
t3344,Female,SuperPref Nonsmoker,61,0.00266
t3344,Female,SuperPref Nonsmoker,62,0.00292
t3344,Female,SuperPref Nonsmoker,63,0.00322
t3344,Female,SuperPref Nonsmoker,64,0.00355
t3344,Female,SuperPref Nonsmoker,65,0.00392
t3344,Female,SuperPref Nonsmoker,66,0.00432
t3344,Female,SuperPref Nonsmoker,67,0.00476
t3344,Female,SuperPref Nonsmoker,68,0.00523
t3344,Female,SuperPref Nonsmoker,69,0.00578
t3344,Female,SuperPref Nonsmoker,70,0.00642
t3344,Female,SuperPref Nonsmoker,71,0.00718
t3344,Female,SuperPref Nonsmoker,72,0.00809
t3344,Female,SuperPref Nonsmoker,73,0.00915
t3344,Female,SuperPref Nonsmoker,74,0.0104
t3344,Female,SuperPref Nonsmoker,75,0.01186
t3344,Female,SuperPref Nonsmoker,76,0.01353
t3344,Female,SuperPref Nonsmoker,77,0.01549
t3344,Female,SuperPref Nonsmoker,78,0.01779
t3344,Female,SuperPref Nonsmoker,79,0.02056
t3344,Female,SuperPref Nonsmoker,80,0.02392
t3344,Female,SuperPref Nonsmoker,81,0.02783
t3344,Female,SuperPref Nonsmoker,82,0.03174
t3344,Female,SuperPref Nonsmoker,83,0.03603
t3344,Female,SuperPref Nonsmoker,84,0.0412
t3344,Female,SuperPref Nonsmoker,85,0.04935
t3344,Female,SuperPref Nonsmoker,86,0.05648
t3344,Female,SuperPref Nonsmoker,87,0.06462
t3344,Female,SuperPref Nonsmoker,88,0.07416
t3344,Female,SuperPref Nonsmoker,89,0.08488
t3344,Female,SuperPref Nonsmoker,90,0.0967
t3344,Female,SuperPref Nonsmoker,91,0.10947
t3344,Female,SuperPref Nonsmoker,92,0.12343
t3344,Female,SuperPref Nonsmoker,93,0.13872
t3344,Female,SuperPref Nonsmoker,94,0.15444
t3344,Female,SuperPref Nonsmoker,95,0.17179
t3344,Female,SuperPref Nonsmoker,96,0.19155
t3344,Female,SuperPref Nonsmoker,97,0.21329
t3344,Female,SuperPref Nonsmoker,98,0.23702
t3344,Female,SuperPref Nonsmoker,99,0.26244
t3344,Female,SuperPref Nonsmoker,100,0.28919
t3344,Female,SuperPref Nonsmoker,101,0.3133
t3344,Female,SuperPref Nonsmoker,102,0.33747
t3344,Female,SuperPref Nonsmoker,103,0.36133
t3344,Female,SuperPref Nonsmoker,104,0.3845
t3344,Female,SuperPref Nonsmoker,105,0.4066
t3344,Female,SuperPref Nonsmoker,106,0.42726
t3344,Female,SuperPref Nonsmoker,107,0.44611
t3344,Female,SuperPref Nonsmoker,108,0.46277
t3344,Female,SuperPref Nonsmoker,109,0.47686
t3344,Female,SuperPref Nonsmoker,110,0.488
t3344,Female,SuperPref Nonsmoker,111,0.49583
t3344,Female,SuperPref Nonsmoker,112,0.5
t3344,Female,SuperPref Nonsmoker,113,0.5
t3344,Female,SuperPref Nonsmoker,114,0.5
t3344,Female,SuperPref Nonsmoker,115,0.5
t3344,Female,SuperPref Nonsmoker,116,0.5
t3344,Female,SuperPref Nonsmoker,117,0.5
t3344,Female,SuperPref Nonsmoker,118,0.5
t3344,Female,SuperPref Nonsmoker,119,0.5
t3344,Female,SuperPref Nonsmoker,120,0.5
t3345,Female,Preferred Nonsmoker,18,2.7e-4
t3345,Female,Preferred Nonsmoker,19,2.7e-4
t3345,Female,Preferred Nonsmoker,20,2.7e-4
t3345,Female,Preferred Nonsmoker,21,2.7e-4
t3345,Female,Preferred Nonsmoker,22,2.7e-4
t3345,Female,Preferred Nonsmoker,23,2.7e-4
t3345,Female,Preferred Nonsmoker,24,2.7e-4
t3345,Female,Preferred Nonsmoker,25,2.7e-4
t3345,Female,Preferred Nonsmoker,26,2.7e-4
t3345,Female,Preferred Nonsmoker,27,2.8e-4
t3345,Female,Preferred Nonsmoker,28,3e-4
t3345,Female,Preferred Nonsmoker,29,3.2e-4
t3345,Female,Preferred Nonsmoker,30,3.3e-4
t3345,Female,Preferred Nonsmoker,31,3.5e-4
t3345,Female,Preferred Nonsmoker,32,3.9e-4
t3345,Female,Preferred Nonsmoker,33,4.5e-4
t3345,Female,Preferred Nonsmoker,34,5.1e-4
t3345,Female,Preferred Nonsmoker,35,5.7e-4
t3345,Female,Preferred Nonsmoker,36,6.5e-4
t3345,Female,Preferred Nonsmoker,37,7.2e-4
t3345,Female,Preferred Nonsmoker,38,7.9e-4
t3345,Female,Preferred Nonsmoker,39,8.2e-4
t3345,Female,Preferred Nonsmoker,40,8.4e-4
t3345,Female,Preferred Nonsmoker,41,8.5e-4
t3345,Female,Preferred Nonsmoker,42,8.5e-4
t3345,Female,Preferred Nonsmoker,43,8.5e-4
t3345,Female,Preferred Nonsmoker,44,8.5e-4
t3345,Female,Preferred Nonsmoker,45,8.6e-4
t3345,Female,Preferred Nonsmoker,46,8.9e-4
t3345,Female,Preferred Nonsmoker,47,0.00093000000000000005
t3345,Female,Preferred Nonsmoker,48,9.9e-4
t3345,Female,Preferred Nonsmoker,49,0.00105
t3345,Female,Preferred Nonsmoker,50,0.00114
t3345,Female,Preferred Nonsmoker,51,0.00124
t3345,Female,Preferred Nonsmoker,52,0.00138
t3345,Female,Preferred Nonsmoker,53,0.00156
t3345,Female,Preferred Nonsmoker,54,0.00175
t3345,Female,Preferred Nonsmoker,55,0.00194
t3345,Female,Preferred Nonsmoker,56,0.00214
t3345,Female,Preferred Nonsmoker,57,0.00232
t3345,Female,Preferred Nonsmoker,58,0.00251
t3345,Female,Preferred Nonsmoker,59,0.00271
t3345,Female,Preferred Nonsmoker,60,0.00294
t3345,Female,Preferred Nonsmoker,61,0.0032
t3345,Female,Preferred Nonsmoker,62,0.00351
t3345,Female,Preferred Nonsmoker,63,0.00386
t3345,Female,Preferred Nonsmoker,64,0.00425
t3345,Female,Preferred Nonsmoker,65,0.00468
t3345,Female,Preferred Nonsmoker,66,0.00513
t3345,Female,Preferred Nonsmoker,67,0.00563
t3345,Female,Preferred Nonsmoker,68,0.00617
t3345,Female,Preferred Nonsmoker,69,0.00678
t3345,Female,Preferred Nonsmoker,70,0.0075
t3345,Female,Preferred Nonsmoker,71,0.00834
t3345,Female,Preferred Nonsmoker,72,0.00934
t3345,Female,Preferred Nonsmoker,73,0.01051
t3345,Female,Preferred Nonsmoker,74,0.01188
t3345,Female,Preferred Nonsmoker,75,0.01346
t3345,Female,Preferred Nonsmoker,76,0.01525
t3345,Female,Preferred Nonsmoker,77,0.01735
t3345,Female,Preferred Nonsmoker,78,0.01979
t3345,Female,Preferred Nonsmoker,79,0.02271
t3345,Female,Preferred Nonsmoker,80,0.02625
t3345,Female,Preferred Nonsmoker,81,0.03034
t3345,Female,Preferred Nonsmoker,82,0.0344
t3345,Female,Preferred Nonsmoker,83,0.03882
t3345,Female,Preferred Nonsmoker,84,0.04415
t3345,Female,Preferred Nonsmoker,85,0.05234
t3345,Female,Preferred Nonsmoker,86,0.05961
t3345,Female,Preferred Nonsmoker,87,0.06777
t3345,Female,Preferred Nonsmoker,88,0.07736
t3345,Female,Preferred Nonsmoker,89,0.08803
t3345,Female,Preferred Nonsmoker,90,0.09976
t3345,Female,Preferred Nonsmoker,91,0.1123
t3345,Female,Preferred Nonsmoker,92,0.12594
t3345,Female,Preferred Nonsmoker,93,0.1407
t3345,Female,Preferred Nonsmoker,94,0.15564
t3345,Female,Preferred Nonsmoker,95,0.17179
t3345,Female,Preferred Nonsmoker,96,0.19155
t3345,Female,Preferred Nonsmoker,97,0.21329
t3345,Female,Preferred Nonsmoker,98,0.23702
t3345,Female,Preferred Nonsmoker,99,0.26244
t3345,Female,Preferred Nonsmoker,100,0.28919
t3345,Female,Preferred Nonsmoker,101,0.3133
t3345,Female,Preferred Nonsmoker,102,0.33747
t3345,Female,Preferred Nonsmoker,103,0.36133
t3345,Female,Preferred Nonsmoker,104,0.3845
t3345,Female,Preferred Nonsmoker,105,0.4066
t3345,Female,Preferred Nonsmoker,106,0.42726
t3345,Female,Preferred Nonsmoker,107,0.44611
t3345,Female,Preferred Nonsmoker,108,0.46277
t3345,Female,Preferred Nonsmoker,109,0.47686
t3345,Female,Preferred Nonsmoker,110,0.488
t3345,Female,Preferred Nonsmoker,111,0.49583
t3345,Female,Preferred Nonsmoker,112,0.5
t3345,Female,Preferred Nonsmoker,113,0.5
t3345,Female,Preferred Nonsmoker,114,0.5
t3345,Female,Preferred Nonsmoker,115,0.5
t3345,Female,Preferred Nonsmoker,116,0.5
t3345,Female,Preferred Nonsmoker,117,0.5
t3345,Female,Preferred Nonsmoker,118,0.5
t3345,Female,Preferred Nonsmoker,119,0.5
t3345,Female,Preferred Nonsmoker,120,0.5
t3346,Female,Residual Nonsmoker,18,3.4e-4
t3346,Female,Residual Nonsmoker,19,3.4e-4
t3346,Female,Residual Nonsmoker,20,3.4e-4
t3346,Female,Residual Nonsmoker,21,3.4e-4
t3346,Female,Residual Nonsmoker,22,3.4e-4
t3346,Female,Residual Nonsmoker,23,3.4e-4
t3346,Female,Residual Nonsmoker,24,3.5e-4
t3346,Female,Residual Nonsmoker,25,3.5e-4
t3346,Female,Residual Nonsmoker,26,3.5e-4
t3346,Female,Residual Nonsmoker,27,3.6e-4
