issue_age,attained_age,duration,table,gender,risk,q_sel,q_ult
0,46,47,t3341,Male,SuperPref Nonsmoker,NA,0.00133
0,47,48,t3341,Male,SuperPref Nonsmoker,NA,0.00138
0,48,49,t3341,Male,SuperPref Nonsmoker,NA,0.00144
0,49,50,t3341,Male,SuperPref Nonsmoker,NA,0.00151
0,50,51,t3341,Male,SuperPref Nonsmoker,NA,0.00159
0,51,52,t3341,Male,SuperPref Nonsmoker,NA,0.0017
0,52,53,t3341,Male,SuperPref Nonsmoker,NA,0.00184
0,53,54,t3341,Male,SuperPref Nonsmoker,NA,0.002
0,54,55,t3341,Male,SuperPref Nonsmoker,NA,0.00216
0,55,56,t3341,Male,SuperPref Nonsmoker,NA,0.00231
0,56,57,t3341,Male,SuperPref Nonsmoker,NA,0.00246
0,57,58,t3341,Male,SuperPref Nonsmoker,NA,0.00259
0,58,59,t3341,Male,SuperPref Nonsmoker,NA,0.00274
0,59,60,t3341,Male,SuperPref Nonsmoker,NA,0.00291
0,60,61,t3341,Male,SuperPref Nonsmoker,NA,0.00312
0,61,62,t3341,Male,SuperPref Nonsmoker,NA,0.00342
0,62,63,t3341,Male,SuperPref Nonsmoker,NA,0.00379
0,63,64,t3341,Male,SuperPref Nonsmoker,NA,0.00423
0,64,65,t3341,Male,SuperPref Nonsmoker,NA,0.00471
0,65,66,t3341,Male,SuperPref Nonsmoker,NA,0.00525
0,66,67,t3341,Male,SuperPref Nonsmoker,NA,0.00584
0,67,68,t3341,Male,SuperPref Nonsmoker,NA,0.00648
0,68,69,t3341,Male,SuperPref Nonsmoker,NA,0.0072
0,69,70,t3341,Male,SuperPref Nonsmoker,NA,0.00804
0,70,71,t3341,Male,SuperPref Nonsmoker,NA,0.00902
0,71,72,t3341,Male,SuperPref Nonsmoker,NA,0.01021
0,72,73,t3341,Male,SuperPref Nonsmoker,NA,0.01164
0,73,74,t3341,Male,SuperPref Nonsmoker,NA,0.01333
0,74,75,t3341,Male,SuperPref Nonsmoker,NA,0.01527
0,75,76,t3341,Male,SuperPref Nonsmoker,NA,0.01748
0,76,77,t3341,Male,SuperPref Nonsmoker,NA,0.01993
0,77,78,t3341,Male,SuperPref Nonsmoker,NA,0.02267
0,78,79,t3341,Male,SuperPref Nonsmoker,NA,0.02575
0,79,80,t3341,Male,SuperPref Nonsmoker,NA,0.0293
0,80,81,t3341,Male,SuperPref Nonsmoker,NA,0.03343
0,81,82,t3341,Male,SuperPref Nonsmoker,NA,0.03818
0,82,83,t3341,Male,SuperPref Nonsmoker,NA,0.04354
0,83,84,t3341,Male,SuperPref Nonsmoker,NA,0.04982
0,84,85,t3341,Male,SuperPref Nonsmoker,NA,0.05714
0,85,86,t3341,Male,SuperPref Nonsmoker,NA,0.06571
0,86,87,t3341,Male,SuperPref Nonsmoker,NA,0.0757
0,87,88,t3341,Male,SuperPref Nonsmoker,NA,0.08726
0,88,89,t3341,Male,SuperPref Nonsmoker,NA,0.10044
0,89,90,t3341,Male,SuperPref Nonsmoker,NA,0.11487
0,90,91,t3341,Male,SuperPref Nonsmoker,NA,0.1304
0,91,92,t3341,Male,SuperPref Nonsmoker,NA,0.14689
0,92,93,t3341,Male,SuperPref Nonsmoker,NA,0.16361
0,93,94,t3341,Male,SuperPref Nonsmoker,NA,0.1804
0,94,95,t3341,Male,SuperPref Nonsmoker,NA,0.19645
0,95,96,t3341,Male,SuperPref Nonsmoker,NA,0.21108
0,96,97,t3341,Male,SuperPref Nonsmoker,NA,0.22779
0,97,98,t3341,Male,SuperPref Nonsmoker,NA,0.24559
0,98,99,t3341,Male,SuperPref Nonsmoker,NA,0.26495
0,99,100,t3341,Male,SuperPref Nonsmoker,NA,0.28546
0,100,101,t3341,Male,SuperPref Nonsmoker,NA,0.3067
0,101,102,t3341,Male,SuperPref Nonsmoker,NA,0.32825
0,102,103,t3341,Male,SuperPref Nonsmoker,NA,0.35002
0,103,104,t3341,Male,SuperPref Nonsmoker,NA,0.37165
0,104,105,t3341,Male,SuperPref Nonsmoker,NA,0.39279
0,105,106,t3341,Male,SuperPref Nonsmoker,NA,0.41305
0,106,107,t3341,Male,SuperPref Nonsmoker,NA,0.43208
0,107,108,t3341,Male,SuperPref Nonsmoker,NA,0.44951
0,108,109,t3341,Male,SuperPref Nonsmoker,NA,0.46498
0,109,110,t3341,Male,SuperPref Nonsmoker,NA,0.47812
0,110,111,t3341,Male,SuperPref Nonsmoker,NA,0.48857
0,111,112,t3341,Male,SuperPref Nonsmoker,NA,0.49595
0,112,113,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,113,114,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,114,115,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,115,116,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,116,117,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,117,118,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,118,119,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,119,120,t3341,Male,SuperPref Nonsmoker,NA,0.5
0,120,121,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,1,1,t3341,Male,SuperPref Nonsmoker,NA,NA
1,2,2,t3341,Male,SuperPref Nonsmoker,NA,NA
1,3,3,t3341,Male,SuperPref Nonsmoker,NA,NA
1,4,4,t3341,Male,SuperPref Nonsmoker,NA,NA
1,5,5,t3341,Male,SuperPref Nonsmoker,NA,NA
1,6,6,t3341,Male,SuperPref Nonsmoker,NA,NA
1,7,7,t3341,Male,SuperPref Nonsmoker,NA,NA
1,8,8,t3341,Male,SuperPref Nonsmoker,NA,NA
1,9,9,t3341,Male,SuperPref Nonsmoker,NA,NA
1,10,10,t3341,Male,SuperPref Nonsmoker,NA,NA
1,11,11,t3341,Male,SuperPref Nonsmoker,NA,NA
1,12,12,t3341,Male,SuperPref Nonsmoker,NA,NA
1,13,13,t3341,Male,SuperPref Nonsmoker,NA,NA
1,14,14,t3341,Male,SuperPref Nonsmoker,NA,NA
1,15,15,t3341,Male,SuperPref Nonsmoker,NA,NA
1,16,16,t3341,Male,SuperPref Nonsmoker,NA,NA
1,17,17,t3341,Male,SuperPref Nonsmoker,NA,NA
1,18,18,t3341,Male,SuperPref Nonsmoker,NA,5.7e-4
1,19,19,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
1,20,20,t3341,Male,SuperPref Nonsmoker,NA,6.1e-4
1,21,21,t3341,Male,SuperPref Nonsmoker,NA,6.3e-4
1,22,22,t3341,Male,SuperPref Nonsmoker,NA,6.1e-4
1,23,23,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
1,24,24,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
1,25,25,t3341,Male,SuperPref Nonsmoker,NA,5.8e-4
1,26,26,t3341,Male,SuperPref Nonsmoker,NA,5e-4
1,27,27,t3341,Male,SuperPref Nonsmoker,NA,4.8e-4
1,28,28,t3341,Male,SuperPref Nonsmoker,NA,4.3e-4
1,29,29,t3341,Male,SuperPref Nonsmoker,NA,4e-4
1,30,30,t3341,Male,SuperPref Nonsmoker,NA,3.8e-4
1,31,31,t3341,Male,SuperPref Nonsmoker,NA,4e-4
1,32,32,t3341,Male,SuperPref Nonsmoker,NA,4.1e-4
1,33,33,t3341,Male,SuperPref Nonsmoker,NA,4.6e-4
1,34,34,t3341,Male,SuperPref Nonsmoker,NA,5.4e-4
1,35,35,t3341,Male,SuperPref Nonsmoker,NA,6.2e-4
1,36,36,t3341,Male,SuperPref Nonsmoker,NA,7.2e-4
1,37,37,t3341,Male,SuperPref Nonsmoker,NA,8.2e-4
1,38,38,t3341,Male,SuperPref Nonsmoker,NA,9e-4
1,39,39,t3341,Male,SuperPref Nonsmoker,NA,9.5e-4
1,40,40,t3341,Male,SuperPref Nonsmoker,NA,9.9e-4
1,41,41,t3341,Male,SuperPref Nonsmoker,NA,0.00105
1,42,42,t3341,Male,SuperPref Nonsmoker,NA,0.00112
1,43,43,t3341,Male,SuperPref Nonsmoker,NA,0.00119
1,44,44,t3341,Male,SuperPref Nonsmoker,NA,0.00125
1,45,45,t3341,Male,SuperPref Nonsmoker,NA,0.00128
1,46,46,t3341,Male,SuperPref Nonsmoker,NA,0.00133
1,47,47,t3341,Male,SuperPref Nonsmoker,NA,0.00138
1,48,48,t3341,Male,SuperPref Nonsmoker,NA,0.00144
1,49,49,t3341,Male,SuperPref Nonsmoker,NA,0.00151
1,50,50,t3341,Male,SuperPref Nonsmoker,NA,0.00159
1,51,51,t3341,Male,SuperPref Nonsmoker,NA,0.0017
1,52,52,t3341,Male,SuperPref Nonsmoker,NA,0.00184
1,53,53,t3341,Male,SuperPref Nonsmoker,NA,0.002
1,54,54,t3341,Male,SuperPref Nonsmoker,NA,0.00216
1,55,55,t3341,Male,SuperPref Nonsmoker,NA,0.00231
1,56,56,t3341,Male,SuperPref Nonsmoker,NA,0.00246
1,57,57,t3341,Male,SuperPref Nonsmoker,NA,0.00259
1,58,58,t3341,Male,SuperPref Nonsmoker,NA,0.00274
1,59,59,t3341,Male,SuperPref Nonsmoker,NA,0.00291
1,60,60,t3341,Male,SuperPref Nonsmoker,NA,0.00312
1,61,61,t3341,Male,SuperPref Nonsmoker,NA,0.00342
1,62,62,t3341,Male,SuperPref Nonsmoker,NA,0.00379
1,63,63,t3341,Male,SuperPref Nonsmoker,NA,0.00423
1,64,64,t3341,Male,SuperPref Nonsmoker,NA,0.00471
1,65,65,t3341,Male,SuperPref Nonsmoker,NA,0.00525
1,66,66,t3341,Male,SuperPref Nonsmoker,NA,0.00584
1,67,67,t3341,Male,SuperPref Nonsmoker,NA,0.00648
1,68,68,t3341,Male,SuperPref Nonsmoker,NA,0.0072
1,69,69,t3341,Male,SuperPref Nonsmoker,NA,0.00804
1,70,70,t3341,Male,SuperPref Nonsmoker,NA,0.00902
1,71,71,t3341,Male,SuperPref Nonsmoker,NA,0.01021
1,72,72,t3341,Male,SuperPref Nonsmoker,NA,0.01164
1,73,73,t3341,Male,SuperPref Nonsmoker,NA,0.01333
1,74,74,t3341,Male,SuperPref Nonsmoker,NA,0.01527
1,75,75,t3341,Male,SuperPref Nonsmoker,NA,0.01748
1,76,76,t3341,Male,SuperPref Nonsmoker,NA,0.01993
1,77,77,t3341,Male,SuperPref Nonsmoker,NA,0.02267
1,78,78,t3341,Male,SuperPref Nonsmoker,NA,0.02575
1,79,79,t3341,Male,SuperPref Nonsmoker,NA,0.0293
1,80,80,t3341,Male,SuperPref Nonsmoker,NA,0.03343
1,81,81,t3341,Male,SuperPref Nonsmoker,NA,0.03818
1,82,82,t3341,Male,SuperPref Nonsmoker,NA,0.04354
1,83,83,t3341,Male,SuperPref Nonsmoker,NA,0.04982
1,84,84,t3341,Male,SuperPref Nonsmoker,NA,0.05714
1,85,85,t3341,Male,SuperPref Nonsmoker,NA,0.06571
1,86,86,t3341,Male,SuperPref Nonsmoker,NA,0.0757
1,87,87,t3341,Male,SuperPref Nonsmoker,NA,0.08726
1,88,88,t3341,Male,SuperPref Nonsmoker,NA,0.10044
1,89,89,t3341,Male,SuperPref Nonsmoker,NA,0.11487
1,90,90,t3341,Male,SuperPref Nonsmoker,NA,0.1304
1,91,91,t3341,Male,SuperPref Nonsmoker,NA,0.14689
1,92,92,t3341,Male,SuperPref Nonsmoker,NA,0.16361
1,93,93,t3341,Male,SuperPref Nonsmoker,NA,0.1804
1,94,94,t3341,Male,SuperPref Nonsmoker,NA,0.19645
1,95,95,t3341,Male,SuperPref Nonsmoker,NA,0.21108
1,96,96,t3341,Male,SuperPref Nonsmoker,NA,0.22779
1,97,97,t3341,Male,SuperPref Nonsmoker,NA,0.24559
1,98,98,t3341,Male,SuperPref Nonsmoker,NA,0.26495
1,99,99,t3341,Male,SuperPref Nonsmoker,NA,0.28546
1,100,100,t3341,Male,SuperPref Nonsmoker,NA,0.3067
1,101,101,t3341,Male,SuperPref Nonsmoker,NA,0.32825
1,102,102,t3341,Male,SuperPref Nonsmoker,NA,0.35002
1,103,103,t3341,Male,SuperPref Nonsmoker,NA,0.37165
1,104,104,t3341,Male,SuperPref Nonsmoker,NA,0.39279
1,105,105,t3341,Male,SuperPref Nonsmoker,NA,0.41305
1,106,106,t3341,Male,SuperPref Nonsmoker,NA,0.43208
1,107,107,t3341,Male,SuperPref Nonsmoker,NA,0.44951
1,108,108,t3341,Male,SuperPref Nonsmoker,NA,0.46498
1,109,109,t3341,Male,SuperPref Nonsmoker,NA,0.47812
1,110,110,t3341,Male,SuperPref Nonsmoker,NA,0.48857
1,111,111,t3341,Male,SuperPref Nonsmoker,NA,0.49595
1,112,112,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,113,113,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,114,114,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,115,115,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,116,116,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,117,117,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,118,118,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,119,119,t3341,Male,SuperPref Nonsmoker,NA,0.5
1,120,120,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,2,1,t3341,Male,SuperPref Nonsmoker,NA,NA
2,3,2,t3341,Male,SuperPref Nonsmoker,NA,NA
2,4,3,t3341,Male,SuperPref Nonsmoker,NA,NA
2,5,4,t3341,Male,SuperPref Nonsmoker,NA,NA
2,6,5,t3341,Male,SuperPref Nonsmoker,NA,NA
2,7,6,t3341,Male,SuperPref Nonsmoker,NA,NA
2,8,7,t3341,Male,SuperPref Nonsmoker,NA,NA
2,9,8,t3341,Male,SuperPref Nonsmoker,NA,NA
2,10,9,t3341,Male,SuperPref Nonsmoker,NA,NA
2,11,10,t3341,Male,SuperPref Nonsmoker,NA,NA
2,12,11,t3341,Male,SuperPref Nonsmoker,NA,NA
2,13,12,t3341,Male,SuperPref Nonsmoker,NA,NA
2,14,13,t3341,Male,SuperPref Nonsmoker,NA,NA
2,15,14,t3341,Male,SuperPref Nonsmoker,NA,NA
2,16,15,t3341,Male,SuperPref Nonsmoker,NA,NA
2,17,16,t3341,Male,SuperPref Nonsmoker,NA,NA
2,18,17,t3341,Male,SuperPref Nonsmoker,NA,5.7e-4
2,19,18,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
2,20,19,t3341,Male,SuperPref Nonsmoker,NA,6.1e-4
2,21,20,t3341,Male,SuperPref Nonsmoker,NA,6.3e-4
2,22,21,t3341,Male,SuperPref Nonsmoker,NA,6.1e-4
2,23,22,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
2,24,23,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
2,25,24,t3341,Male,SuperPref Nonsmoker,NA,5.8e-4
2,26,25,t3341,Male,SuperPref Nonsmoker,NA,5e-4
2,27,26,t3341,Male,SuperPref Nonsmoker,NA,4.8e-4
2,28,27,t3341,Male,SuperPref Nonsmoker,NA,4.3e-4
2,29,28,t3341,Male,SuperPref Nonsmoker,NA,4e-4
2,30,29,t3341,Male,SuperPref Nonsmoker,NA,3.8e-4
2,31,30,t3341,Male,SuperPref Nonsmoker,NA,4e-4
2,32,31,t3341,Male,SuperPref Nonsmoker,NA,4.1e-4
2,33,32,t3341,Male,SuperPref Nonsmoker,NA,4.6e-4
2,34,33,t3341,Male,SuperPref Nonsmoker,NA,5.4e-4
2,35,34,t3341,Male,SuperPref Nonsmoker,NA,6.2e-4
2,36,35,t3341,Male,SuperPref Nonsmoker,NA,7.2e-4
2,37,36,t3341,Male,SuperPref Nonsmoker,NA,8.2e-4
2,38,37,t3341,Male,SuperPref Nonsmoker,NA,9e-4
2,39,38,t3341,Male,SuperPref Nonsmoker,NA,9.5e-4
2,40,39,t3341,Male,SuperPref Nonsmoker,NA,9.9e-4
2,41,40,t3341,Male,SuperPref Nonsmoker,NA,0.00105
2,42,41,t3341,Male,SuperPref Nonsmoker,NA,0.00112
2,43,42,t3341,Male,SuperPref Nonsmoker,NA,0.00119
2,44,43,t3341,Male,SuperPref Nonsmoker,NA,0.00125
2,45,44,t3341,Male,SuperPref Nonsmoker,NA,0.00128
2,46,45,t3341,Male,SuperPref Nonsmoker,NA,0.00133
2,47,46,t3341,Male,SuperPref Nonsmoker,NA,0.00138
2,48,47,t3341,Male,SuperPref Nonsmoker,NA,0.00144
2,49,48,t3341,Male,SuperPref Nonsmoker,NA,0.00151
2,50,49,t3341,Male,SuperPref Nonsmoker,NA,0.00159
2,51,50,t3341,Male,SuperPref Nonsmoker,NA,0.0017
2,52,51,t3341,Male,SuperPref Nonsmoker,NA,0.00184
2,53,52,t3341,Male,SuperPref Nonsmoker,NA,0.002
2,54,53,t3341,Male,SuperPref Nonsmoker,NA,0.00216
2,55,54,t3341,Male,SuperPref Nonsmoker,NA,0.00231
2,56,55,t3341,Male,SuperPref Nonsmoker,NA,0.00246
2,57,56,t3341,Male,SuperPref Nonsmoker,NA,0.00259
2,58,57,t3341,Male,SuperPref Nonsmoker,NA,0.00274
2,59,58,t3341,Male,SuperPref Nonsmoker,NA,0.00291
2,60,59,t3341,Male,SuperPref Nonsmoker,NA,0.00312
2,61,60,t3341,Male,SuperPref Nonsmoker,NA,0.00342
2,62,61,t3341,Male,SuperPref Nonsmoker,NA,0.00379
2,63,62,t3341,Male,SuperPref Nonsmoker,NA,0.00423
2,64,63,t3341,Male,SuperPref Nonsmoker,NA,0.00471
2,65,64,t3341,Male,SuperPref Nonsmoker,NA,0.00525
2,66,65,t3341,Male,SuperPref Nonsmoker,NA,0.00584
2,67,66,t3341,Male,SuperPref Nonsmoker,NA,0.00648
2,68,67,t3341,Male,SuperPref Nonsmoker,NA,0.0072
2,69,68,t3341,Male,SuperPref Nonsmoker,NA,0.00804
2,70,69,t3341,Male,SuperPref Nonsmoker,NA,0.00902
2,71,70,t3341,Male,SuperPref Nonsmoker,NA,0.01021
2,72,71,t3341,Male,SuperPref Nonsmoker,NA,0.01164
2,73,72,t3341,Male,SuperPref Nonsmoker,NA,0.01333
2,74,73,t3341,Male,SuperPref Nonsmoker,NA,0.01527
2,75,74,t3341,Male,SuperPref Nonsmoker,NA,0.01748
2,76,75,t3341,Male,SuperPref Nonsmoker,NA,0.01993
2,77,76,t3341,Male,SuperPref Nonsmoker,NA,0.02267
2,78,77,t3341,Male,SuperPref Nonsmoker,NA,0.02575
2,79,78,t3341,Male,SuperPref Nonsmoker,NA,0.0293
2,80,79,t3341,Male,SuperPref Nonsmoker,NA,0.03343
2,81,80,t3341,Male,SuperPref Nonsmoker,NA,0.03818
2,82,81,t3341,Male,SuperPref Nonsmoker,NA,0.04354
2,83,82,t3341,Male,SuperPref Nonsmoker,NA,0.04982
2,84,83,t3341,Male,SuperPref Nonsmoker,NA,0.05714
2,85,84,t3341,Male,SuperPref Nonsmoker,NA,0.06571
2,86,85,t3341,Male,SuperPref Nonsmoker,NA,0.0757
2,87,86,t3341,Male,SuperPref Nonsmoker,NA,0.08726
2,88,87,t3341,Male,SuperPref Nonsmoker,NA,0.10044
2,89,88,t3341,Male,SuperPref Nonsmoker,NA,0.11487
2,90,89,t3341,Male,SuperPref Nonsmoker,NA,0.1304
2,91,90,t3341,Male,SuperPref Nonsmoker,NA,0.14689
2,92,91,t3341,Male,SuperPref Nonsmoker,NA,0.16361
2,93,92,t3341,Male,SuperPref Nonsmoker,NA,0.1804
2,94,93,t3341,Male,SuperPref Nonsmoker,NA,0.19645
2,95,94,t3341,Male,SuperPref Nonsmoker,NA,0.21108
2,96,95,t3341,Male,SuperPref Nonsmoker,NA,0.22779
2,97,96,t3341,Male,SuperPref Nonsmoker,NA,0.24559
2,98,97,t3341,Male,SuperPref Nonsmoker,NA,0.26495
2,99,98,t3341,Male,SuperPref Nonsmoker,NA,0.28546
2,100,99,t3341,Male,SuperPref Nonsmoker,NA,0.3067
2,101,100,t3341,Male,SuperPref Nonsmoker,NA,0.32825
2,102,101,t3341,Male,SuperPref Nonsmoker,NA,0.35002
2,103,102,t3341,Male,SuperPref Nonsmoker,NA,0.37165
2,104,103,t3341,Male,SuperPref Nonsmoker,NA,0.39279
2,105,104,t3341,Male,SuperPref Nonsmoker,NA,0.41305
2,106,105,t3341,Male,SuperPref Nonsmoker,NA,0.43208
2,107,106,t3341,Male,SuperPref Nonsmoker,NA,0.44951
2,108,107,t3341,Male,SuperPref Nonsmoker,NA,0.46498
2,109,108,t3341,Male,SuperPref Nonsmoker,NA,0.47812
2,110,109,t3341,Male,SuperPref Nonsmoker,NA,0.48857
2,111,110,t3341,Male,SuperPref Nonsmoker,NA,0.49595
2,112,111,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,113,112,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,114,113,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,115,114,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,116,115,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,117,116,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,118,117,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,119,118,t3341,Male,SuperPref Nonsmoker,NA,0.5
2,120,119,t3341,Male,SuperPref Nonsmoker,NA,0.5
3,3,1,t3341,Male,SuperPref Nonsmoker,NA,NA
3,4,2,t3341,Male,SuperPref Nonsmoker,NA,NA
3,5,3,t3341,Male,SuperPref Nonsmoker,NA,NA
3,6,4,t3341,Male,SuperPref Nonsmoker,NA,NA
3,7,5,t3341,Male,SuperPref Nonsmoker,NA,NA
3,8,6,t3341,Male,SuperPref Nonsmoker,NA,NA
3,9,7,t3341,Male,SuperPref Nonsmoker,NA,NA
3,10,8,t3341,Male,SuperPref Nonsmoker,NA,NA
3,11,9,t3341,Male,SuperPref Nonsmoker,NA,NA
3,12,10,t3341,Male,SuperPref Nonsmoker,NA,NA
3,13,11,t3341,Male,SuperPref Nonsmoker,NA,NA
3,14,12,t3341,Male,SuperPref Nonsmoker,NA,NA
3,15,13,t3341,Male,SuperPref Nonsmoker,NA,NA
3,16,14,t3341,Male,SuperPref Nonsmoker,NA,NA
3,17,15,t3341,Male,SuperPref Nonsmoker,NA,NA
3,18,16,t3341,Male,SuperPref Nonsmoker,NA,5.7e-4
3,19,17,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
3,20,18,t3341,Male,SuperPref Nonsmoker,NA,6.1e-4
3,21,19,t3341,Male,SuperPref Nonsmoker,NA,6.3e-4
3,22,20,t3341,Male,SuperPref Nonsmoker,NA,6.1e-4
3,23,21,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
3,24,22,t3341,Male,SuperPref Nonsmoker,NA,5.9e-4
3,25,23,t3341,Male,SuperPref Nonsmoker,NA,5.8e-4
3,26,24,t3341,Male,SuperPref Nonsmoker,NA,5e-4
3,27,25,t3341,Male,SuperPref Nonsmoker,NA,4.8e-4
3,28,26,t3341,Male,SuperPref Nonsmoker,NA,4.3e-4
3,29,27,t3341,Male,SuperPref Nonsmoker,NA,4e-4
3,30,28,t3341,Male,SuperPref Nonsmoker,NA,3.8e-4
3,31,29,t3341,Male,SuperPref Nonsmoker,NA,4e-4
3,32,30,t3341,Male,SuperPref Nonsmoker,NA,4.1e-4
3,33,31,t3341,Male,SuperPref Nonsmoker,NA,4.6e-4
3,34,32,t3341,Male,SuperPref Nonsmoker,NA,5.4e-4
3,35,33,t3341,Male,SuperPref Nonsmoker,NA,6.2e-4
3,36,34,t3341,Male,SuperPref Nonsmoker,NA,7.2e-4
3,37,35,t3341,Male,SuperPref Nonsmoker,NA,8.2e-4
3,38,36,t3341,Male,SuperPref Nonsmoker,NA,9e-4
3,39,37,t3341,Male,SuperPref Nonsmoker,NA,9.5e-4
3,40,38,t3341,Male,SuperPref Nonsmoker,NA,9.9e-4
3,41,39,t3341,Male,SuperPref Nonsmoker,NA,0.00105
3,42,40,t3341,Male,SuperPref Nonsmoker,NA,0.00112
3,43,41,t3341,Male,SuperPref Nonsmoker,NA,0.00119
3,44,42,t3341,Male,SuperPref Nonsmoker,NA,0.00125
3,45,43,t3341,Male,SuperPref Nonsmoker,NA,0.00128
3,46,44,t3341,Male,SuperPref Nonsmoker,NA,0.00133
3,47,45,t3341,Male,SuperPref Nonsmoker,NA,0.00138
3,48,46,t3341,Male,SuperPref Nonsmoker,NA,0.00144
3,49,47,t3341,Male,SuperPref Nonsmoker,NA,0.00151
3,50,48,t3341,Male,SuperPref Nonsmoker,NA,0.00159
3,51,49,t3341,Male,SuperPref Nonsmoker,NA,0.0017
3,52,50,t3341,Male,SuperPref Nonsmoker,NA,0.00184
