issue_age,attained_age,duration,table,gender,risk,q_sel,q_ult
0,54,55,t1076,Male,SuperPref Nonsmoker,NA,0.00309
0,55,56,t1076,Male,SuperPref Nonsmoker,NA,0.00355
0,56,57,t1076,Male,SuperPref Nonsmoker,NA,0.00403
0,57,58,t1076,Male,SuperPref Nonsmoker,NA,0.00458
0,58,59,t1076,Male,SuperPref Nonsmoker,NA,0.00508
0,59,60,t1076,Male,SuperPref Nonsmoker,NA,0.00565
0,60,61,t1076,Male,SuperPref Nonsmoker,NA,0.00621
0,61,62,t1076,Male,SuperPref Nonsmoker,NA,0.0069
0,62,63,t1076,Male,SuperPref Nonsmoker,NA,0.00773
0,63,64,t1076,Male,SuperPref Nonsmoker,NA,0.00867
0,64,65,t1076,Male,SuperPref Nonsmoker,NA,0.00965
0,65,66,t1076,Male,SuperPref Nonsmoker,NA,0.01069
0,66,67,t1076,Male,SuperPref Nonsmoker,NA,0.01174
0,67,68,t1076,Male,SuperPref Nonsmoker,NA,0.01281
0,68,69,t1076,Male,SuperPref Nonsmoker,NA,0.01397
0,69,70,t1076,Male,SuperPref Nonsmoker,NA,0.01516
0,70,71,t1076,Male,SuperPref Nonsmoker,NA,0.0166
0,71,72,t1076,Male,SuperPref Nonsmoker,NA,0.01822
0,72,73,t1076,Male,SuperPref Nonsmoker,NA,0.02034
0,73,74,t1076,Male,SuperPref Nonsmoker,NA,0.02257
0,74,75,t1076,Male,SuperPref Nonsmoker,NA,0.02492
0,75,76,t1076,Male,SuperPref Nonsmoker,NA,0.02749
0,76,77,t1076,Male,SuperPref Nonsmoker,NA,0.03098
0,77,78,t1076,Male,SuperPref Nonsmoker,NA,0.03506
0,78,79,t1076,Male,SuperPref Nonsmoker,NA,0.03986
0,79,80,t1076,Male,SuperPref Nonsmoker,NA,0.04548
0,80,81,t1076,Male,SuperPref Nonsmoker,NA,0.05176
0,81,82,t1076,Male,SuperPref Nonsmoker,NA,0.05901
0,82,83,t1076,Male,SuperPref Nonsmoker,NA,0.06677
0,83,84,t1076,Male,SuperPref Nonsmoker,NA,0.07532
0,84,85,t1076,Male,SuperPref Nonsmoker,NA,0.08496
0,85,86,t1076,Male,SuperPref Nonsmoker,NA,0.09587
0,86,87,t1076,Male,SuperPref Nonsmoker,NA,0.10819
0,87,88,t1076,Male,SuperPref Nonsmoker,NA,0.12188
0,88,89,t1076,Male,SuperPref Nonsmoker,NA,0.13686
0,89,90,t1076,Male,SuperPref Nonsmoker,NA,0.15302
0,90,91,t1076,Male,SuperPref Nonsmoker,NA,0.1703
0,91,92,t1076,Male,SuperPref Nonsmoker,NA,0.1872
0,92,93,t1076,Male,SuperPref Nonsmoker,NA,0.20519
0,93,94,t1076,Male,SuperPref Nonsmoker,NA,0.22448
0,94,95,t1076,Male,SuperPref Nonsmoker,NA,0.24517
0,95,96,t1076,Male,SuperPref Nonsmoker,NA,0.26719
0,96,97,t1076,Male,SuperPref Nonsmoker,NA,0.28379
0,97,98,t1076,Male,SuperPref Nonsmoker,NA,0.30149
0,98,99,t1076,Male,SuperPref Nonsmoker,NA,0.32038
0,99,100,t1076,Male,SuperPref Nonsmoker,NA,0.34054
0,100,101,t1076,Male,SuperPref Nonsmoker,NA,0.3621
0,101,102,t1076,Male,SuperPref Nonsmoker,NA,0.37921
0,102,103,t1076,Male,SuperPref Nonsmoker,NA,0.39744
0,103,104,t1076,Male,SuperPref Nonsmoker,NA,0.41684
0,104,105,t1076,Male,SuperPref Nonsmoker,NA,0.43748
0,105,106,t1076,Male,SuperPref Nonsmoker,NA,0.45913
0,106,107,t1076,Male,SuperPref Nonsmoker,NA,0.48215
0,107,108,t1076,Male,SuperPref Nonsmoker,NA,0.50662
0,108,109,t1076,Male,SuperPref Nonsmoker,NA,0.53263
0,109,110,t1076,Male,SuperPref Nonsmoker,NA,0.56026
0,110,111,t1076,Male,SuperPref Nonsmoker,NA,0.58959
0,111,112,t1076,Male,SuperPref Nonsmoker,NA,0.62074
0,112,113,t1076,Male,SuperPref Nonsmoker,NA,0.6538
0,113,114,t1076,Male,SuperPref Nonsmoker,NA,0.68891
0,114,115,t1076,Male,SuperPref Nonsmoker,NA,0.72615
0,115,116,t1076,Male,SuperPref Nonsmoker,NA,0.76567
0,116,117,t1076,Male,SuperPref Nonsmoker,NA,0.80759
0,117,118,t1076,Male,SuperPref Nonsmoker,NA,0.85205
0,118,119,t1076,Male,SuperPref Nonsmoker,NA,0.89922
0,119,120,t1076,Male,SuperPref Nonsmoker,NA,0.94922
0,120,121,t1076,Male,SuperPref Nonsmoker,NA,1
1,1,1,t1076,Male,SuperPref Nonsmoker,NA,NA
1,2,2,t1076,Male,SuperPref Nonsmoker,NA,NA
1,3,3,t1076,Male,SuperPref Nonsmoker,NA,NA
1,4,4,t1076,Male,SuperPref Nonsmoker,NA,NA
1,5,5,t1076,Male,SuperPref Nonsmoker,NA,NA
1,6,6,t1076,Male,SuperPref Nonsmoker,NA,NA
1,7,7,t1076,Male,SuperPref Nonsmoker,NA,NA
1,8,8,t1076,Male,SuperPref Nonsmoker,NA,NA
1,9,9,t1076,Male,SuperPref Nonsmoker,NA,NA
1,10,10,t1076,Male,SuperPref Nonsmoker,NA,NA
1,11,11,t1076,Male,SuperPref Nonsmoker,NA,NA
1,12,12,t1076,Male,SuperPref Nonsmoker,NA,NA
1,13,13,t1076,Male,SuperPref Nonsmoker,NA,NA
1,14,14,t1076,Male,SuperPref Nonsmoker,NA,NA
1,15,15,t1076,Male,SuperPref Nonsmoker,NA,NA
1,16,16,t1076,Male,SuperPref Nonsmoker,4e-4,4.1e-4
1,17,17,t1076,Male,SuperPref Nonsmoker,4.5e-4,4.7e-4
1,18,18,t1076,Male,SuperPref Nonsmoker,4.9e-4,5e-4
1,19,19,t1076,Male,SuperPref Nonsmoker,5.1e-4,5.2e-4
1,20,20,t1076,Male,SuperPref Nonsmoker,5.2e-4,5.2e-4
1,21,21,t1076,Male,SuperPref Nonsmoker,5.2e-4,5.2e-4
1,22,22,t1076,Male,SuperPref Nonsmoker,5.3e-4,5.3e-4
1,23,23,t1076,Male,SuperPref Nonsmoker,5.3e-4,5.3e-4
1,24,24,t1076,Male,SuperPref Nonsmoker,5.4e-4,5.4e-4
1,25,25,t1076,Male,SuperPref Nonsmoker,5.5e-4,5.5e-4
1,26,26,t1076,Male,SuperPref Nonsmoker,NA,5.7e-4
1,27,27,t1076,Male,SuperPref Nonsmoker,NA,6e-4
1,28,28,t1076,Male,SuperPref Nonsmoker,NA,6e-4
1,29,29,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
1,30,30,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
1,31,31,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
1,32,32,t1076,Male,SuperPref Nonsmoker,NA,5.9e-4
1,33,33,t1076,Male,SuperPref Nonsmoker,NA,6e-4
1,34,34,t1076,Male,SuperPref Nonsmoker,NA,6.2e-4
1,35,35,t1076,Male,SuperPref Nonsmoker,NA,6.5e-4
1,36,36,t1076,Male,SuperPref Nonsmoker,NA,6.8e-4
1,37,37,t1076,Male,SuperPref Nonsmoker,NA,7.1e-4
1,38,38,t1076,Male,SuperPref Nonsmoker,NA,7.6e-4
1,39,39,t1076,Male,SuperPref Nonsmoker,NA,8.1e-4
1,40,40,t1076,Male,SuperPref Nonsmoker,NA,8.6e-4
1,41,41,t1076,Male,SuperPref Nonsmoker,NA,0.00093000000000000005
1,42,42,t1076,Male,SuperPref Nonsmoker,NA,0.00102
1,43,43,t1076,Male,SuperPref Nonsmoker,NA,0.00111
1,44,44,t1076,Male,SuperPref Nonsmoker,NA,0.00122
1,45,45,t1076,Male,SuperPref Nonsmoker,NA,0.00135
1,46,46,t1076,Male,SuperPref Nonsmoker,NA,0.00146
1,47,47,t1076,Male,SuperPref Nonsmoker,NA,0.0016
1,48,48,t1076,Male,SuperPref Nonsmoker,NA,0.00168
1,49,49,t1076,Male,SuperPref Nonsmoker,NA,0.00182
1,50,50,t1076,Male,SuperPref Nonsmoker,NA,0.00195
1,51,51,t1076,Male,SuperPref Nonsmoker,NA,0.00215
1,52,52,t1076,Male,SuperPref Nonsmoker,NA,0.00243
1,53,53,t1076,Male,SuperPref Nonsmoker,NA,0.00272
1,54,54,t1076,Male,SuperPref Nonsmoker,NA,0.00309
1,55,55,t1076,Male,SuperPref Nonsmoker,NA,0.00355
1,56,56,t1076,Male,SuperPref Nonsmoker,NA,0.00403
1,57,57,t1076,Male,SuperPref Nonsmoker,NA,0.00458
1,58,58,t1076,Male,SuperPref Nonsmoker,NA,0.00508
1,59,59,t1076,Male,SuperPref Nonsmoker,NA,0.00565
1,60,60,t1076,Male,SuperPref Nonsmoker,NA,0.00621
1,61,61,t1076,Male,SuperPref Nonsmoker,NA,0.0069
1,62,62,t1076,Male,SuperPref Nonsmoker,NA,0.00773
1,63,63,t1076,Male,SuperPref Nonsmoker,NA,0.00867
1,64,64,t1076,Male,SuperPref Nonsmoker,NA,0.00965
1,65,65,t1076,Male,SuperPref Nonsmoker,NA,0.01069
1,66,66,t1076,Male,SuperPref Nonsmoker,NA,0.01174
1,67,67,t1076,Male,SuperPref Nonsmoker,NA,0.01281
1,68,68,t1076,Male,SuperPref Nonsmoker,NA,0.01397
1,69,69,t1076,Male,SuperPref Nonsmoker,NA,0.01516
1,70,70,t1076,Male,SuperPref Nonsmoker,NA,0.0166
1,71,71,t1076,Male,SuperPref Nonsmoker,NA,0.01822
1,72,72,t1076,Male,SuperPref Nonsmoker,NA,0.02034
1,73,73,t1076,Male,SuperPref Nonsmoker,NA,0.02257
1,74,74,t1076,Male,SuperPref Nonsmoker,NA,0.02492
1,75,75,t1076,Male,SuperPref Nonsmoker,NA,0.02749
1,76,76,t1076,Male,SuperPref Nonsmoker,NA,0.03098
1,77,77,t1076,Male,SuperPref Nonsmoker,NA,0.03506
1,78,78,t1076,Male,SuperPref Nonsmoker,NA,0.03986
1,79,79,t1076,Male,SuperPref Nonsmoker,NA,0.04548
1,80,80,t1076,Male,SuperPref Nonsmoker,NA,0.05176
1,81,81,t1076,Male,SuperPref Nonsmoker,NA,0.05901
1,82,82,t1076,Male,SuperPref Nonsmoker,NA,0.06677
1,83,83,t1076,Male,SuperPref Nonsmoker,NA,0.07532
1,84,84,t1076,Male,SuperPref Nonsmoker,NA,0.08496
1,85,85,t1076,Male,SuperPref Nonsmoker,NA,0.09587
1,86,86,t1076,Male,SuperPref Nonsmoker,NA,0.10819
1,87,87,t1076,Male,SuperPref Nonsmoker,NA,0.12188
1,88,88,t1076,Male,SuperPref Nonsmoker,NA,0.13686
1,89,89,t1076,Male,SuperPref Nonsmoker,NA,0.15302
1,90,90,t1076,Male,SuperPref Nonsmoker,NA,0.1703
1,91,91,t1076,Male,SuperPref Nonsmoker,NA,0.1872
1,92,92,t1076,Male,SuperPref Nonsmoker,NA,0.20519
1,93,93,t1076,Male,SuperPref Nonsmoker,NA,0.22448
1,94,94,t1076,Male,SuperPref Nonsmoker,NA,0.24517
1,95,95,t1076,Male,SuperPref Nonsmoker,NA,0.26719
1,96,96,t1076,Male,SuperPref Nonsmoker,NA,0.28379
1,97,97,t1076,Male,SuperPref Nonsmoker,NA,0.30149
1,98,98,t1076,Male,SuperPref Nonsmoker,NA,0.32038
1,99,99,t1076,Male,SuperPref Nonsmoker,NA,0.34054
1,100,100,t1076,Male,SuperPref Nonsmoker,NA,0.3621
1,101,101,t1076,Male,SuperPref Nonsmoker,NA,0.37921
1,102,102,t1076,Male,SuperPref Nonsmoker,NA,0.39744
1,103,103,t1076,Male,SuperPref Nonsmoker,NA,0.41684
1,104,104,t1076,Male,SuperPref Nonsmoker,NA,0.43748
1,105,105,t1076,Male,SuperPref Nonsmoker,NA,0.45913
1,106,106,t1076,Male,SuperPref Nonsmoker,NA,0.48215
1,107,107,t1076,Male,SuperPref Nonsmoker,NA,0.50662
1,108,108,t1076,Male,SuperPref Nonsmoker,NA,0.53263
1,109,109,t1076,Male,SuperPref Nonsmoker,NA,0.56026
1,110,110,t1076,Male,SuperPref Nonsmoker,NA,0.58959
1,111,111,t1076,Male,SuperPref Nonsmoker,NA,0.62074
1,112,112,t1076,Male,SuperPref Nonsmoker,NA,0.6538
1,113,113,t1076,Male,SuperPref Nonsmoker,NA,0.68891
1,114,114,t1076,Male,SuperPref Nonsmoker,NA,0.72615
1,115,115,t1076,Male,SuperPref Nonsmoker,NA,0.76567
1,116,116,t1076,Male,SuperPref Nonsmoker,NA,0.80759
1,117,117,t1076,Male,SuperPref Nonsmoker,NA,0.85205
1,118,118,t1076,Male,SuperPref Nonsmoker,NA,0.89922
1,119,119,t1076,Male,SuperPref Nonsmoker,NA,0.94922
1,120,120,t1076,Male,SuperPref Nonsmoker,NA,1
2,2,1,t1076,Male,SuperPref Nonsmoker,NA,NA
2,3,2,t1076,Male,SuperPref Nonsmoker,NA,NA
2,4,3,t1076,Male,SuperPref Nonsmoker,NA,NA
2,5,4,t1076,Male,SuperPref Nonsmoker,NA,NA
2,6,5,t1076,Male,SuperPref Nonsmoker,NA,NA
2,7,6,t1076,Male,SuperPref Nonsmoker,NA,NA
2,8,7,t1076,Male,SuperPref Nonsmoker,NA,NA
2,9,8,t1076,Male,SuperPref Nonsmoker,NA,NA
2,10,9,t1076,Male,SuperPref Nonsmoker,NA,NA
2,11,10,t1076,Male,SuperPref Nonsmoker,NA,NA
2,12,11,t1076,Male,SuperPref Nonsmoker,NA,NA
2,13,12,t1076,Male,SuperPref Nonsmoker,NA,NA
2,14,13,t1076,Male,SuperPref Nonsmoker,NA,NA
2,15,14,t1076,Male,SuperPref Nonsmoker,NA,NA
2,16,15,t1076,Male,SuperPref Nonsmoker,3.8e-4,4.1e-4
2,17,16,t1076,Male,SuperPref Nonsmoker,4.3e-4,4.7e-4
2,18,17,t1076,Male,SuperPref Nonsmoker,4.7e-4,5e-4
2,19,18,t1076,Male,SuperPref Nonsmoker,5.1e-4,5.2e-4
2,20,19,t1076,Male,SuperPref Nonsmoker,5.1e-4,5.2e-4
2,21,20,t1076,Male,SuperPref Nonsmoker,5.2e-4,5.2e-4
2,22,21,t1076,Male,SuperPref Nonsmoker,5.3e-4,5.3e-4
2,23,22,t1076,Male,SuperPref Nonsmoker,5.3e-4,5.3e-4
2,24,23,t1076,Male,SuperPref Nonsmoker,5.4e-4,5.4e-4
2,25,24,t1076,Male,SuperPref Nonsmoker,5.5e-4,5.5e-4
2,26,25,t1076,Male,SuperPref Nonsmoker,5.6e-4,5.7e-4
2,27,26,t1076,Male,SuperPref Nonsmoker,NA,6e-4
2,28,27,t1076,Male,SuperPref Nonsmoker,NA,6e-4
2,29,28,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
2,30,29,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
2,31,30,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
2,32,31,t1076,Male,SuperPref Nonsmoker,NA,5.9e-4
2,33,32,t1076,Male,SuperPref Nonsmoker,NA,6e-4
2,34,33,t1076,Male,SuperPref Nonsmoker,NA,6.2e-4
2,35,34,t1076,Male,SuperPref Nonsmoker,NA,6.5e-4
2,36,35,t1076,Male,SuperPref Nonsmoker,NA,6.8e-4
2,37,36,t1076,Male,SuperPref Nonsmoker,NA,7.1e-4
2,38,37,t1076,Male,SuperPref Nonsmoker,NA,7.6e-4
2,39,38,t1076,Male,SuperPref Nonsmoker,NA,8.1e-4
2,40,39,t1076,Male,SuperPref Nonsmoker,NA,8.6e-4
2,41,40,t1076,Male,SuperPref Nonsmoker,NA,0.00093000000000000005
2,42,41,t1076,Male,SuperPref Nonsmoker,NA,0.00102
2,43,42,t1076,Male,SuperPref Nonsmoker,NA,0.00111
2,44,43,t1076,Male,SuperPref Nonsmoker,NA,0.00122
2,45,44,t1076,Male,SuperPref Nonsmoker,NA,0.00135
2,46,45,t1076,Male,SuperPref Nonsmoker,NA,0.00146
2,47,46,t1076,Male,SuperPref Nonsmoker,NA,0.0016
2,48,47,t1076,Male,SuperPref Nonsmoker,NA,0.00168
2,49,48,t1076,Male,SuperPref Nonsmoker,NA,0.00182
2,50,49,t1076,Male,SuperPref Nonsmoker,NA,0.00195
2,51,50,t1076,Male,SuperPref Nonsmoker,NA,0.00215
2,52,51,t1076,Male,SuperPref Nonsmoker,NA,0.00243
2,53,52,t1076,Male,SuperPref Nonsmoker,NA,0.00272
2,54,53,t1076,Male,SuperPref Nonsmoker,NA,0.00309
2,55,54,t1076,Male,SuperPref Nonsmoker,NA,0.00355
2,56,55,t1076,Male,SuperPref Nonsmoker,NA,0.00403
2,57,56,t1076,Male,SuperPref Nonsmoker,NA,0.00458
2,58,57,t1076,Male,SuperPref Nonsmoker,NA,0.00508
2,59,58,t1076,Male,SuperPref Nonsmoker,NA,0.00565
2,60,59,t1076,Male,SuperPref Nonsmoker,NA,0.00621
2,61,60,t1076,Male,SuperPref Nonsmoker,NA,0.0069
2,62,61,t1076,Male,SuperPref Nonsmoker,NA,0.00773
2,63,62,t1076,Male,SuperPref Nonsmoker,NA,0.00867
2,64,63,t1076,Male,SuperPref Nonsmoker,NA,0.00965
2,65,64,t1076,Male,SuperPref Nonsmoker,NA,0.01069
2,66,65,t1076,Male,SuperPref Nonsmoker,NA,0.01174
2,67,66,t1076,Male,SuperPref Nonsmoker,NA,0.01281
2,68,67,t1076,Male,SuperPref Nonsmoker,NA,0.01397
2,69,68,t1076,Male,SuperPref Nonsmoker,NA,0.01516
2,70,69,t1076,Male,SuperPref Nonsmoker,NA,0.0166
2,71,70,t1076,Male,SuperPref Nonsmoker,NA,0.01822
2,72,71,t1076,Male,SuperPref Nonsmoker,NA,0.02034
2,73,72,t1076,Male,SuperPref Nonsmoker,NA,0.02257
2,74,73,t1076,Male,SuperPref Nonsmoker,NA,0.02492
2,75,74,t1076,Male,SuperPref Nonsmoker,NA,0.02749
2,76,75,t1076,Male,SuperPref Nonsmoker,NA,0.03098
2,77,76,t1076,Male,SuperPref Nonsmoker,NA,0.03506
2,78,77,t1076,Male,SuperPref Nonsmoker,NA,0.03986
2,79,78,t1076,Male,SuperPref Nonsmoker,NA,0.04548
2,80,79,t1076,Male,SuperPref Nonsmoker,NA,0.05176
2,81,80,t1076,Male,SuperPref Nonsmoker,NA,0.05901
2,82,81,t1076,Male,SuperPref Nonsmoker,NA,0.06677
2,83,82,t1076,Male,SuperPref Nonsmoker,NA,0.07532
2,84,83,t1076,Male,SuperPref Nonsmoker,NA,0.08496
2,85,84,t1076,Male,SuperPref Nonsmoker,NA,0.09587
2,86,85,t1076,Male,SuperPref Nonsmoker,NA,0.10819
2,87,86,t1076,Male,SuperPref Nonsmoker,NA,0.12188
2,88,87,t1076,Male,SuperPref Nonsmoker,NA,0.13686
2,89,88,t1076,Male,SuperPref Nonsmoker,NA,0.15302
2,90,89,t1076,Male,SuperPref Nonsmoker,NA,0.1703
2,91,90,t1076,Male,SuperPref Nonsmoker,NA,0.1872
2,92,91,t1076,Male,SuperPref Nonsmoker,NA,0.20519
2,93,92,t1076,Male,SuperPref Nonsmoker,NA,0.22448
2,94,93,t1076,Male,SuperPref Nonsmoker,NA,0.24517
2,95,94,t1076,Male,SuperPref Nonsmoker,NA,0.26719
2,96,95,t1076,Male,SuperPref Nonsmoker,NA,0.28379
2,97,96,t1076,Male,SuperPref Nonsmoker,NA,0.30149
2,98,97,t1076,Male,SuperPref Nonsmoker,NA,0.32038
2,99,98,t1076,Male,SuperPref Nonsmoker,NA,0.34054
2,100,99,t1076,Male,SuperPref Nonsmoker,NA,0.3621
2,101,100,t1076,Male,SuperPref Nonsmoker,NA,0.37921
2,102,101,t1076,Male,SuperPref Nonsmoker,NA,0.39744
2,103,102,t1076,Male,SuperPref Nonsmoker,NA,0.41684
2,104,103,t1076,Male,SuperPref Nonsmoker,NA,0.43748
2,105,104,t1076,Male,SuperPref Nonsmoker,NA,0.45913
2,106,105,t1076,Male,SuperPref Nonsmoker,NA,0.48215
2,107,106,t1076,Male,SuperPref Nonsmoker,NA,0.50662
2,108,107,t1076,Male,SuperPref Nonsmoker,NA,0.53263
2,109,108,t1076,Male,SuperPref Nonsmoker,NA,0.56026
2,110,109,t1076,Male,SuperPref Nonsmoker,NA,0.58959
2,111,110,t1076,Male,SuperPref Nonsmoker,NA,0.62074
2,112,111,t1076,Male,SuperPref Nonsmoker,NA,0.6538
2,113,112,t1076,Male,SuperPref Nonsmoker,NA,0.68891
2,114,113,t1076,Male,SuperPref Nonsmoker,NA,0.72615
2,115,114,t1076,Male,SuperPref Nonsmoker,NA,0.76567
2,116,115,t1076,Male,SuperPref Nonsmoker,NA,0.80759
2,117,116,t1076,Male,SuperPref Nonsmoker,NA,0.85205
2,118,117,t1076,Male,SuperPref Nonsmoker,NA,0.89922
2,119,118,t1076,Male,SuperPref Nonsmoker,NA,0.94922
2,120,119,t1076,Male,SuperPref Nonsmoker,NA,1
3,3,1,t1076,Male,SuperPref Nonsmoker,NA,NA
3,4,2,t1076,Male,SuperPref Nonsmoker,NA,NA
3,5,3,t1076,Male,SuperPref Nonsmoker,NA,NA
3,6,4,t1076,Male,SuperPref Nonsmoker,NA,NA
3,7,5,t1076,Male,SuperPref Nonsmoker,NA,NA
3,8,6,t1076,Male,SuperPref Nonsmoker,NA,NA
3,9,7,t1076,Male,SuperPref Nonsmoker,NA,NA
3,10,8,t1076,Male,SuperPref Nonsmoker,NA,NA
3,11,9,t1076,Male,SuperPref Nonsmoker,NA,NA
3,12,10,t1076,Male,SuperPref Nonsmoker,NA,NA
3,13,11,t1076,Male,SuperPref Nonsmoker,NA,NA
3,14,12,t1076,Male,SuperPref Nonsmoker,NA,NA
3,15,13,t1076,Male,SuperPref Nonsmoker,NA,NA
3,16,14,t1076,Male,SuperPref Nonsmoker,3.7e-4,4.1e-4
3,17,15,t1076,Male,SuperPref Nonsmoker,4.2e-4,4.7e-4
3,18,16,t1076,Male,SuperPref Nonsmoker,4.6e-4,5e-4
3,19,17,t1076,Male,SuperPref Nonsmoker,5e-4,5.2e-4
3,20,18,t1076,Male,SuperPref Nonsmoker,5.1e-4,5.2e-4
3,21,19,t1076,Male,SuperPref Nonsmoker,5.2e-4,5.2e-4
3,22,20,t1076,Male,SuperPref Nonsmoker,5.3e-4,5.3e-4
3,23,21,t1076,Male,SuperPref Nonsmoker,5.3e-4,5.3e-4
3,24,22,t1076,Male,SuperPref Nonsmoker,5.4e-4,5.4e-4
3,25,23,t1076,Male,SuperPref Nonsmoker,5.5e-4,5.5e-4
3,26,24,t1076,Male,SuperPref Nonsmoker,5.6e-4,5.7e-4
3,27,25,t1076,Male,SuperPref Nonsmoker,5.8e-4,6e-4
3,28,26,t1076,Male,SuperPref Nonsmoker,NA,6e-4
3,29,27,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
3,30,28,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
3,31,29,t1076,Male,SuperPref Nonsmoker,NA,5.8e-4
3,32,30,t1076,Male,SuperPref Nonsmoker,NA,5.9e-4
3,33,31,t1076,Male,SuperPref Nonsmoker,NA,6e-4
3,34,32,t1076,Male,SuperPref Nonsmoker,NA,6.2e-4
3,35,33,t1076,Male,SuperPref Nonsmoker,NA,6.5e-4
3,36,34,t1076,Male,SuperPref Nonsmoker,NA,6.8e-4
3,37,35,t1076,Male,SuperPref Nonsmoker,NA,7.1e-4
3,38,36,t1076,Male,SuperPref Nonsmoker,NA,7.6e-4
3,39,37,t1076,Male,SuperPref Nonsmoker,NA,8.1e-4
3,40,38,t1076,Male,SuperPref Nonsmoker,NA,8.6e-4
3,41,39,t1076,Male,SuperPref Nonsmoker,NA,0.00093000000000000005
3,42,40,t1076,Male,SuperPref Nonsmoker,NA,0.00102
3,43,41,t1076,Male,SuperPref Nonsmoker,NA,0.00111
3,44,42,t1076,Male,SuperPref Nonsmoker,NA,0.00122
3,45,43,t1076,Male,SuperPref Nonsmoker,NA,0.00135
