issue_age,attained_age,duration,table,gender_blend,q_sel,q_ult
5,44,40,t3279,50% Male,NA,0.0019
5,45,41,t3279,50% Male,NA,0.00196
5,46,42,t3279,50% Male,NA,0.00205
5,47,43,t3279,50% Male,NA,0.00214
5,48,44,t3279,50% Male,NA,0.00224
5,49,45,t3279,50% Male,NA,0.00234
5,50,46,t3279,50% Male,NA,0.00248
5,51,47,t3279,50% Male,NA,0.00264
5,52,48,t3279,50% Male,NA,0.00283
5,53,49,t3279,50% Male,NA,0.00305
5,54,50,t3279,50% Male,NA,0.00329
5,55,51,t3279,50% Male,NA,0.00357
5,56,52,t3279,50% Male,NA,0.00388
5,57,53,t3279,50% Male,NA,0.00424
5,58,54,t3279,50% Male,NA,0.00464
5,59,55,t3279,50% Male,NA,0.0051
5,60,56,t3279,50% Male,NA,0.00563
5,61,57,t3279,50% Male,NA,0.00624
5,62,58,t3279,50% Male,NA,0.00692
5,63,59,t3279,50% Male,NA,0.00769
5,64,60,t3279,50% Male,NA,0.00855
5,65,61,t3279,50% Male,NA,0.00948
5,66,62,t3279,50% Male,NA,0.01049
5,67,63,t3279,50% Male,NA,0.01158
5,68,64,t3279,50% Male,NA,0.01277
5,69,65,t3279,50% Male,NA,0.0141
5,70,66,t3279,50% Male,NA,0.0156
5,71,67,t3279,50% Male,NA,0.01731
5,72,68,t3279,50% Male,NA,0.01926
5,73,69,t3279,50% Male,NA,0.02146
5,74,70,t3279,50% Male,NA,0.02392
5,75,71,t3279,50% Male,NA,0.02666
5,76,72,t3279,50% Male,NA,0.02966
5,77,73,t3279,50% Male,NA,0.03297
5,78,74,t3279,50% Male,NA,0.03662
5,79,75,t3279,50% Male,NA,0.04073
5,80,76,t3279,50% Male,NA,0.04539
5,81,77,t3279,50% Male,NA,0.05086
5,82,78,t3279,50% Male,NA,0.05697
5,83,79,t3279,50% Male,NA,0.06422
5,84,80,t3279,50% Male,NA,0.07256
5,85,81,t3279,50% Male,NA,0.08213
5,86,82,t3279,50% Male,NA,0.09309
5,87,83,t3279,50% Male,NA,0.10524
5,88,84,t3279,50% Male,NA,0.11871
5,89,85,t3279,50% Male,NA,0.13324
5,90,86,t3279,50% Male,NA,0.14869
5,91,87,t3279,50% Male,NA,0.16458
5,92,88,t3279,50% Male,NA,0.18085
5,93,89,t3279,50% Male,NA,0.19744
5,94,90,t3279,50% Male,NA,0.2133
5,95,91,t3279,50% Male,NA,0.22873
5,96,92,t3279,50% Male,NA,0.24828
5,97,93,t3279,50% Male,NA,0.2694
5,98,94,t3279,50% Male,NA,0.29236
5,99,95,t3279,50% Male,NA,0.31671
5,100,96,t3279,50% Male,NA,0.34204
5,101,97,t3279,50% Male,NA,0.36595
5,102,98,t3279,50% Male,NA,0.38969
5,103,99,t3279,50% Male,NA,0.41285
5,104,100,t3279,50% Male,NA,0.43501
5,105,101,t3279,50% Male,NA,0.45578
5,106,102,t3279,50% Male,NA,0.47477
5,107,103,t3279,50% Male,NA,0.50072
5,108,104,t3279,50% Male,NA,0.52808
5,109,105,t3279,50% Male,NA,0.55694
5,110,106,t3279,50% Male,NA,0.58737
5,111,107,t3279,50% Male,NA,0.61947
5,112,108,t3279,50% Male,NA,0.65333
5,113,109,t3279,50% Male,NA,0.68903
5,114,110,t3279,50% Male,NA,0.72669
5,115,111,t3279,50% Male,NA,0.76641
5,116,112,t3279,50% Male,NA,0.80829
5,117,113,t3279,50% Male,NA,0.85246
5,118,114,t3279,50% Male,NA,0.89905
5,119,115,t3279,50% Male,NA,0.94818
5,120,116,t3279,50% Male,NA,1
6,6,1,t3279,50% Male,1e-4,1e-4
6,7,2,t3279,50% Male,1e-4,1e-4
6,8,3,t3279,50% Male,9e-5,9e-5
6,9,4,t3279,50% Male,9e-5,9e-5
6,10,5,t3279,50% Male,9e-5,9e-5
6,11,6,t3279,50% Male,1e-4,1e-4
6,12,7,t3279,50% Male,1.1e-4,1.1e-4
6,13,8,t3279,50% Male,1.2e-4,1.2e-4
6,14,9,t3279,50% Male,1.7e-4,1.7e-4
6,15,10,t3279,50% Male,2.7e-4,2.7e-4
6,16,11,t3279,50% Male,3.9e-4,3.9e-4
6,17,12,t3279,50% Male,5.1e-4,5.1e-4
6,18,13,t3279,50% Male,5.8e-4,5.8e-4
6,19,14,t3279,50% Male,6e-4,6e-4
6,20,15,t3279,50% Male,6.2e-4,6.2e-4
6,21,16,t3279,50% Male,6.3e-4,6.3e-4
6,22,17,t3279,50% Male,6.5e-4,6.5e-4
6,23,18,t3279,50% Male,6.7e-4,6.7e-4
6,24,19,t3279,50% Male,7.1e-4,7.1e-4
6,25,20,t3279,50% Male,7.3e-4,7.3e-4
6,26,21,t3279,50% Male,7.3e-4,7.3e-4
6,27,22,t3279,50% Male,7.2e-4,7.2e-4
6,28,23,t3279,50% Male,7.2e-4,7.2e-4
6,29,24,t3279,50% Male,7.2e-4,7.2e-4
6,30,25,t3279,50% Male,7.4e-4,7.4e-4
6,31,26,t3279,50% Male,NA,7.8e-4
6,32,27,t3279,50% Male,NA,8.3e-4
6,33,28,t3279,50% Male,NA,8.9e-4
6,34,29,t3279,50% Male,NA,9.7e-4
6,35,30,t3279,50% Male,NA,0.00105
6,36,31,t3279,50% Male,NA,0.00116
6,37,32,t3279,50% Male,NA,0.00127
6,38,33,t3279,50% Male,NA,0.00138
6,39,34,t3279,50% Male,NA,0.00149
6,40,35,t3279,50% Male,NA,0.0016
6,41,36,t3279,50% Male,NA,0.00171
6,42,37,t3279,50% Male,NA,0.00179
6,43,38,t3279,50% Male,NA,0.00184
6,44,39,t3279,50% Male,NA,0.0019
6,45,40,t3279,50% Male,NA,0.00196
6,46,41,t3279,50% Male,NA,0.00205
6,47,42,t3279,50% Male,NA,0.00214
6,48,43,t3279,50% Male,NA,0.00224
6,49,44,t3279,50% Male,NA,0.00234
6,50,45,t3279,50% Male,NA,0.00248
6,51,46,t3279,50% Male,NA,0.00264
6,52,47,t3279,50% Male,NA,0.00283
6,53,48,t3279,50% Male,NA,0.00305
6,54,49,t3279,50% Male,NA,0.00329
6,55,50,t3279,50% Male,NA,0.00357
6,56,51,t3279,50% Male,NA,0.00388
6,57,52,t3279,50% Male,NA,0.00424
6,58,53,t3279,50% Male,NA,0.00464
6,59,54,t3279,50% Male,NA,0.0051
6,60,55,t3279,50% Male,NA,0.00563
6,61,56,t3279,50% Male,NA,0.00624
6,62,57,t3279,50% Male,NA,0.00692
6,63,58,t3279,50% Male,NA,0.00769
6,64,59,t3279,50% Male,NA,0.00855
6,65,60,t3279,50% Male,NA,0.00948
6,66,61,t3279,50% Male,NA,0.01049
6,67,62,t3279,50% Male,NA,0.01158
6,68,63,t3279,50% Male,NA,0.01277
6,69,64,t3279,50% Male,NA,0.0141
6,70,65,t3279,50% Male,NA,0.0156
6,71,66,t3279,50% Male,NA,0.01731
6,72,67,t3279,50% Male,NA,0.01926
6,73,68,t3279,50% Male,NA,0.02146
6,74,69,t3279,50% Male,NA,0.02392
6,75,70,t3279,50% Male,NA,0.02666
6,76,71,t3279,50% Male,NA,0.02966
6,77,72,t3279,50% Male,NA,0.03297
6,78,73,t3279,50% Male,NA,0.03662
6,79,74,t3279,50% Male,NA,0.04073
6,80,75,t3279,50% Male,NA,0.04539
6,81,76,t3279,50% Male,NA,0.05086
6,82,77,t3279,50% Male,NA,0.05697
6,83,78,t3279,50% Male,NA,0.06422
6,84,79,t3279,50% Male,NA,0.07256
6,85,80,t3279,50% Male,NA,0.08213
6,86,81,t3279,50% Male,NA,0.09309
6,87,82,t3279,50% Male,NA,0.10524
6,88,83,t3279,50% Male,NA,0.11871
6,89,84,t3279,50% Male,NA,0.13324
6,90,85,t3279,50% Male,NA,0.14869
6,91,86,t3279,50% Male,NA,0.16458
6,92,87,t3279,50% Male,NA,0.18085
6,93,88,t3279,50% Male,NA,0.19744
6,94,89,t3279,50% Male,NA,0.2133
6,95,90,t3279,50% Male,NA,0.22873
6,96,91,t3279,50% Male,NA,0.24828
6,97,92,t3279,50% Male,NA,0.2694
6,98,93,t3279,50% Male,NA,0.29236
6,99,94,t3279,50% Male,NA,0.31671
6,100,95,t3279,50% Male,NA,0.34204
6,101,96,t3279,50% Male,NA,0.36595
6,102,97,t3279,50% Male,NA,0.38969
6,103,98,t3279,50% Male,NA,0.41285
6,104,99,t3279,50% Male,NA,0.43501
6,105,100,t3279,50% Male,NA,0.45578
6,106,101,t3279,50% Male,NA,0.47477
6,107,102,t3279,50% Male,NA,0.50072
6,108,103,t3279,50% Male,NA,0.52808
6,109,104,t3279,50% Male,NA,0.55694
6,110,105,t3279,50% Male,NA,0.58737
6,111,106,t3279,50% Male,NA,0.61947
6,112,107,t3279,50% Male,NA,0.65333
6,113,108,t3279,50% Male,NA,0.68903
6,114,109,t3279,50% Male,NA,0.72669
6,115,110,t3279,50% Male,NA,0.76641
6,116,111,t3279,50% Male,NA,0.80829
6,117,112,t3279,50% Male,NA,0.85246
6,118,113,t3279,50% Male,NA,0.89905
6,119,114,t3279,50% Male,NA,0.94818
6,120,115,t3279,50% Male,NA,1
7,7,1,t3279,50% Male,1e-4,1e-4
7,8,2,t3279,50% Male,9e-5,9e-5
7,9,3,t3279,50% Male,9e-5,9e-5
7,10,4,t3279,50% Male,9e-5,9e-5
7,11,5,t3279,50% Male,1e-4,1e-4
7,12,6,t3279,50% Male,1.1e-4,1.1e-4
7,13,7,t3279,50% Male,1.2e-4,1.2e-4
7,14,8,t3279,50% Male,1.7e-4,1.7e-4
7,15,9,t3279,50% Male,2.7e-4,2.7e-4
7,16,10,t3279,50% Male,3.9e-4,3.9e-4
7,17,11,t3279,50% Male,5.1e-4,5.1e-4
7,18,12,t3279,50% Male,5.8e-4,5.8e-4
7,19,13,t3279,50% Male,6e-4,6e-4
7,20,14,t3279,50% Male,6.2e-4,6.2e-4
7,21,15,t3279,50% Male,6.3e-4,6.3e-4
7,22,16,t3279,50% Male,6.5e-4,6.5e-4
7,23,17,t3279,50% Male,6.7e-4,6.7e-4
7,24,18,t3279,50% Male,7.1e-4,7.1e-4
7,25,19,t3279,50% Male,7.3e-4,7.3e-4
7,26,20,t3279,50% Male,7.3e-4,7.3e-4
7,27,21,t3279,50% Male,7.2e-4,7.2e-4
7,28,22,t3279,50% Male,7.2e-4,7.2e-4
7,29,23,t3279,50% Male,7.2e-4,7.2e-4
7,30,24,t3279,50% Male,7.4e-4,7.4e-4
7,31,25,t3279,50% Male,7.8e-4,7.8e-4
7,32,26,t3279,50% Male,NA,8.3e-4
7,33,27,t3279,50% Male,NA,8.9e-4
7,34,28,t3279,50% Male,NA,9.7e-4
7,35,29,t3279,50% Male,NA,0.00105
7,36,30,t3279,50% Male,NA,0.00116
7,37,31,t3279,50% Male,NA,0.00127
7,38,32,t3279,50% Male,NA,0.00138
7,39,33,t3279,50% Male,NA,0.00149
7,40,34,t3279,50% Male,NA,0.0016
7,41,35,t3279,50% Male,NA,0.00171
7,42,36,t3279,50% Male,NA,0.00179
7,43,37,t3279,50% Male,NA,0.00184
7,44,38,t3279,50% Male,NA,0.0019
7,45,39,t3279,50% Male,NA,0.00196
7,46,40,t3279,50% Male,NA,0.00205
7,47,41,t3279,50% Male,NA,0.00214
7,48,42,t3279,50% Male,NA,0.00224
7,49,43,t3279,50% Male,NA,0.00234
7,50,44,t3279,50% Male,NA,0.00248
7,51,45,t3279,50% Male,NA,0.00264
7,52,46,t3279,50% Male,NA,0.00283
7,53,47,t3279,50% Male,NA,0.00305
7,54,48,t3279,50% Male,NA,0.00329
7,55,49,t3279,50% Male,NA,0.00357
7,56,50,t3279,50% Male,NA,0.00388
7,57,51,t3279,50% Male,NA,0.00424
7,58,52,t3279,50% Male,NA,0.00464
7,59,53,t3279,50% Male,NA,0.0051
7,60,54,t3279,50% Male,NA,0.00563
7,61,55,t3279,50% Male,NA,0.00624
7,62,56,t3279,50% Male,NA,0.00692
7,63,57,t3279,50% Male,NA,0.00769
7,64,58,t3279,50% Male,NA,0.00855
7,65,59,t3279,50% Male,NA,0.00948
7,66,60,t3279,50% Male,NA,0.01049
7,67,61,t3279,50% Male,NA,0.01158
7,68,62,t3279,50% Male,NA,0.01277
7,69,63,t3279,50% Male,NA,0.0141
7,70,64,t3279,50% Male,NA,0.0156
7,71,65,t3279,50% Male,NA,0.01731
7,72,66,t3279,50% Male,NA,0.01926
7,73,67,t3279,50% Male,NA,0.02146
7,74,68,t3279,50% Male,NA,0.02392
7,75,69,t3279,50% Male,NA,0.02666
7,76,70,t3279,50% Male,NA,0.02966
7,77,71,t3279,50% Male,NA,0.03297
7,78,72,t3279,50% Male,NA,0.03662
7,79,73,t3279,50% Male,NA,0.04073
7,80,74,t3279,50% Male,NA,0.04539
7,81,75,t3279,50% Male,NA,0.05086
7,82,76,t3279,50% Male,NA,0.05697
7,83,77,t3279,50% Male,NA,0.06422
7,84,78,t3279,50% Male,NA,0.07256
7,85,79,t3279,50% Male,NA,0.08213
7,86,80,t3279,50% Male,NA,0.09309
7,87,81,t3279,50% Male,NA,0.10524
7,88,82,t3279,50% Male,NA,0.11871
7,89,83,t3279,50% Male,NA,0.13324
7,90,84,t3279,50% Male,NA,0.14869
7,91,85,t3279,50% Male,NA,0.16458
7,92,86,t3279,50% Male,NA,0.18085
7,93,87,t3279,50% Male,NA,0.19744
7,94,88,t3279,50% Male,NA,0.2133
7,95,89,t3279,50% Male,NA,0.22873
7,96,90,t3279,50% Male,NA,0.24828
7,97,91,t3279,50% Male,NA,0.2694
7,98,92,t3279,50% Male,NA,0.29236
7,99,93,t3279,50% Male,NA,0.31671
7,100,94,t3279,50% Male,NA,0.34204
7,101,95,t3279,50% Male,NA,0.36595
7,102,96,t3279,50% Male,NA,0.38969
7,103,97,t3279,50% Male,NA,0.41285
7,104,98,t3279,50% Male,NA,0.43501
7,105,99,t3279,50% Male,NA,0.45578
7,106,100,t3279,50% Male,NA,0.47477
7,107,101,t3279,50% Male,NA,0.50072
7,108,102,t3279,50% Male,NA,0.52808
7,109,103,t3279,50% Male,NA,0.55694
7,110,104,t3279,50% Male,NA,0.58737
7,111,105,t3279,50% Male,NA,0.61947
7,112,106,t3279,50% Male,NA,0.65333
7,113,107,t3279,50% Male,NA,0.68903
7,114,108,t3279,50% Male,NA,0.72669
7,115,109,t3279,50% Male,NA,0.76641
7,116,110,t3279,50% Male,NA,0.80829
7,117,111,t3279,50% Male,NA,0.85246
7,118,112,t3279,50% Male,NA,0.89905
7,119,113,t3279,50% Male,NA,0.94818
7,120,114,t3279,50% Male,NA,1
8,8,1,t3279,50% Male,9e-5,9e-5
8,9,2,t3279,50% Male,9e-5,9e-5
8,10,3,t3279,50% Male,9e-5,9e-5
8,11,4,t3279,50% Male,1e-4,1e-4
8,12,5,t3279,50% Male,1.1e-4,1.1e-4
8,13,6,t3279,50% Male,1.2e-4,1.2e-4
8,14,7,t3279,50% Male,1.7e-4,1.7e-4
8,15,8,t3279,50% Male,2.7e-4,2.7e-4
8,16,9,t3279,50% Male,3.9e-4,3.9e-4
8,17,10,t3279,50% Male,5.1e-4,5.1e-4
8,18,11,t3279,50% Male,5.8e-4,5.8e-4
8,19,12,t3279,50% Male,6e-4,6e-4
8,20,13,t3279,50% Male,6.2e-4,6.2e-4
8,21,14,t3279,50% Male,6.3e-4,6.3e-4
8,22,15,t3279,50% Male,6.5e-4,6.5e-4
8,23,16,t3279,50% Male,6.7e-4,6.7e-4
8,24,17,t3279,50% Male,7.1e-4,7.1e-4
8,25,18,t3279,50% Male,7.3e-4,7.3e-4
8,26,19,t3279,50% Male,7.3e-4,7.3e-4
8,27,20,t3279,50% Male,7.2e-4,7.2e-4
8,28,21,t3279,50% Male,7.2e-4,7.2e-4
8,29,22,t3279,50% Male,7.2e-4,7.2e-4
8,30,23,t3279,50% Male,7.4e-4,7.4e-4
8,31,24,t3279,50% Male,7.8e-4,7.8e-4
8,32,25,t3279,50% Male,8.3e-4,8.3e-4
8,33,26,t3279,50% Male,NA,8.9e-4
8,34,27,t3279,50% Male,NA,9.7e-4
8,35,28,t3279,50% Male,NA,0.00105
8,36,29,t3279,50% Male,NA,0.00116
8,37,30,t3279,50% Male,NA,0.00127
8,38,31,t3279,50% Male,NA,0.00138
8,39,32,t3279,50% Male,NA,0.00149
8,40,33,t3279,50% Male,NA,0.0016
8,41,34,t3279,50% Male,NA,0.00171
8,42,35,t3279,50% Male,NA,0.00179
8,43,36,t3279,50% Male,NA,0.00184
8,44,37,t3279,50% Male,NA,0.0019
8,45,38,t3279,50% Male,NA,0.00196
8,46,39,t3279,50% Male,NA,0.00205
8,47,40,t3279,50% Male,NA,0.00214
8,48,41,t3279,50% Male,NA,0.00224
8,49,42,t3279,50% Male,NA,0.00234
8,50,43,t3279,50% Male,NA,0.00248
8,51,44,t3279,50% Male,NA,0.00264
8,52,45,t3279,50% Male,NA,0.00283
8,53,46,t3279,50% Male,NA,0.00305
8,54,47,t3279,50% Male,NA,0.00329
8,55,48,t3279,50% Male,NA,0.00357
8,56,49,t3279,50% Male,NA,0.00388
8,57,50,t3279,50% Male,NA,0.00424
8,58,51,t3279,50% Male,NA,0.00464
8,59,52,t3279,50% Male,NA,0.0051
8,60,53,t3279,50% Male,NA,0.00563
8,61,54,t3279,50% Male,NA,0.00624
8,62,55,t3279,50% Male,NA,0.00692
8,63,56,t3279,50% Male,NA,0.00769
8,64,57,t3279,50% Male,NA,0.00855
8,65,58,t3279,50% Male,NA,0.00948
8,66,59,t3279,50% Male,NA,0.01049
8,67,60,t3279,50% Male,NA,0.01158
8,68,61,t3279,50% Male,NA,0.01277
8,69,62,t3279,50% Male,NA,0.0141
8,70,63,t3279,50% Male,NA,0.0156
8,71,64,t3279,50% Male,NA,0.01731
8,72,65,t3279,50% Male,NA,0.01926
8,73,66,t3279,50% Male,NA,0.02146
8,74,67,t3279,50% Male,NA,0.02392
8,75,68,t3279,50% Male,NA,0.02666
8,76,69,t3279,50% Male,NA,0.02966
8,77,70,t3279,50% Male,NA,0.03297
8,78,71,t3279,50% Male,NA,0.03662
8,79,72,t3279,50% Male,NA,0.04073
8,80,73,t3279,50% Male,NA,0.04539
8,81,74,t3279,50% Male,NA,0.05086
8,82,75,t3279,50% Male,NA,0.05697
8,83,76,t3279,50% Male,NA,0.06422
8,84,77,t3279,50% Male,NA,0.07256
8,85,78,t3279,50% Male,NA,0.08213
8,86,79,t3279,50% Male,NA,0.09309
8,87,80,t3279,50% Male,NA,0.10524
8,88,81,t3279,50% Male,NA,0.11871
8,89,82,t3279,50% Male,NA,0.13324
8,90,83,t3279,50% Male,NA,0.14869
8,91,84,t3279,50% Male,NA,0.16458
8,92,85,t3279,50% Male,NA,0.18085
8,93,86,t3279,50% Male,NA,0.19744
8,94,87,t3279,50% Male,NA,0.2133
8,95,88,t3279,50% Male,NA,0.22873
8,96,89,t3279,50% Male,NA,0.24828
8,97,90,t3279,50% Male,NA,0.2694
8,98,91,t3279,50% Male,NA,0.29236
8,99,92,t3279,50% Male,NA,0.31671
8,100,93,t3279,50% Male,NA,0.34204
8,101,94,t3279,50% Male,NA,0.36595
8,102,95,t3279,50% Male,NA,0.38969
8,103,96,t3279,50% Male,NA,0.41285
8,104,97,t3279,50% Male,NA,0.43501
8,105,98,t3279,50% Male,NA,0.45578
8,106,99,t3279,50% Male,NA,0.47477
8,107,100,t3279,50% Male,NA,0.50072
8,108,101,t3279,50% Male,NA,0.52808
8,109,102,t3279,50% Male,NA,0.55694
8,110,103,t3279,50% Male,NA,0.58737
8,111,104,t3279,50% Male,NA,0.61947
8,112,105,t3279,50% Male,NA,0.65333
8,113,106,t3279,50% Male,NA,0.68903
8,114,107,t3279,50% Male,NA,0.72669
8,115,108,t3279,50% Male,NA,0.76641
8,116,109,t3279,50% Male,NA,0.80829
8,117,110,t3279,50% Male,NA,0.85246
8,118,111,t3279,50% Male,NA,0.89905
8,119,112,t3279,50% Male,NA,0.94818
8,120,113,t3279,50% Male,NA,1
9,9,1,t3279,50% Male,9e-5,9e-5
9,10,2,t3279,50% Male,9e-5,9e-5
9,11,3,t3279,50% Male,1e-4,1e-4
9,12,4,t3279,50% Male,1.1e-4,1.1e-4
9,13,5,t3279,50% Male,1.2e-4,1.2e-4
9,14,6,t3279,50% Male,1.7e-4,1.7e-4
9,15,7,t3279,50% Male,2.7e-4,2.7e-4
9,16,8,t3279,50% Male,3.9e-4,3.9e-4
9,17,9,t3279,50% Male,5.1e-4,5.1e-4
9,18,10,t3279,50% Male,5.8e-4,5.8e-4
9,19,11,t3279,50% Male,6e-4,6e-4
9,20,12,t3279,50% Male,6.2e-4,6.2e-4
9,21,13,t3279,50% Male,6.3e-4,6.3e-4
9,22,14,t3279,50% Male,6.5e-4,6.5e-4
9,23,15,t3279,50% Male,6.7e-4,6.7e-4
9,24,16,t3279,50% Male,7.1e-4,7.1e-4
9,25,17,t3279,50% Male,7.3e-4,7.3e-4
9,26,18,t3279,50% Male,7.3e-4,7.3e-4
9,27,19,t3279,50% Male,7.2e-4,7.2e-4
9,28,20,t3279,50% Male,7.2e-4,7.2e-4
9,29,21,t3279,50% Male,7.2e-4,7.2e-4
9,30,22,t3279,50% Male,7.4e-4,7.4e-4
9,31,23,t3279,50% Male,7.8e-4,7.8e-4
9,32,24,t3279,50% Male,8.3e-4,8.3e-4
9,33,25,t3279,50% Male,8.9e-4,8.9e-4
9,34,26,t3279,50% Male,NA,9.7e-4
9,35,27,t3279,50% Male,NA,0.00105
9,36,28,t3279,50% Male,NA,0.00116
9,37,29,t3279,50% Male,NA,0.00127
9,38,30,t3279,50% Male,NA,0.00138
9,39,31,t3279,50% Male,NA,0.00149
9,40,32,t3279,50% Male,NA,0.0016
9,41,33,t3279,50% Male,NA,0.00171
9,42,34,t3279,50% Male,NA,0.00179
9,43,35,t3279,50% Male,NA,0.00184
9,44,36,t3279,50% Male,NA,0.0019
9,45,37,t3279,50% Male,NA,0.00196
9,46,38,t3279,50% Male,NA,0.00205
9,47,39,t3279,50% Male,NA,0.00214
9,48,40,t3279,50% Male,NA,0.00224
9,49,41,t3279,50% Male,NA,0.00234
9,50,42,t3279,50% Male,NA,0.00248
9,51,43,t3279,50% Male,NA,0.00264
9,52,44,t3279,50% Male,NA,0.00283
9,53,45,t3279,50% Male,NA,0.00305
9,54,46,t3279,50% Male,NA,0.00329
9,55,47,t3279,50% Male,NA,0.00357
9,56,48,t3279,50% Male,NA,0.00388
9,57,49,t3279,50% Male,NA,0.00424
9,58,50,t3279,50% Male,NA,0.00464
9,59,51,t3279,50% Male,NA,0.0051
9,60,52,t3279,50% Male,NA,0.00563
9,61,53,t3279,50% Male,NA,0.00624
9,62,54,t3279,50% Male,NA,0.00692
9,63,55,t3279,50% Male,NA,0.00769
9,64,56,t3279,50% Male,NA,0.00855
9,65,57,t3279,50% Male,NA,0.00948
9,66,58,t3279,50% Male,NA,0.01049
9,67,59,t3279,50% Male,NA,0.01158
9,68,60,t3279,50% Male,NA,0.01277
9,69,61,t3279,50% Male,NA,0.0141
9,70,62,t3279,50% Male,NA,0.0156
9,71,63,t3279,50% Male,NA,0.01731
9,72,64,t3279,50% Male,NA,0.01926
9,73,65,t3279,50% Male,NA,0.02146
9,74,66,t3279,50% Male,NA,0.02392
9,75,67,t3279,50% Male,NA,0.02666
9,76,68,t3279,50% Male,NA,0.02966
9,77,69,t3279,50% Male,NA,0.03297
9,78,70,t3279,50% Male,NA,0.03662
9,79,71,t3279,50% Male,NA,0.04073
9,80,72,t3279,50% Male,NA,0.04539
9,81,73,t3279,50% Male,NA,0.05086
9,82,74,t3279,50% Male,NA,0.05697
9,83,75,t3279,50% Male,NA,0.06422
9,84,76,t3279,50% Male,NA,0.07256
9,85,77,t3279,50% Male,NA,0.08213
9,86,78,t3279,50% Male,NA,0.09309
9,87,79,t3279,50% Male,NA,0.10524
9,88,80,t3279,50% Male,NA,0.11871
9,89,81,t3279,50% Male,NA,0.13324
9,90,82,t3279,50% Male,NA,0.14869
9,91,83,t3279,50% Male,NA,0.16458
9,92,84,t3279,50% Male,NA,0.18085
9,93,85,t3279,50% Male,NA,0.19744
9,94,86,t3279,50% Male,NA,0.2133
9,95,87,t3279,50% Male,NA,0.22873
9,96,88,t3279,50% Male,NA,0.24828
9,97,89,t3279,50% Male,NA,0.2694
9,98,90,t3279,50% Male,NA,0.29236
9,99,91,t3279,50% Male,NA,0.31671
9,100,92,t3279,50% Male,NA,0.34204
9,101,93,t3279,50% Male,NA,0.36595
9,102,94,t3279,50% Male,NA,0.38969
9,103,95,t3279,50% Male,NA,0.41285
9,104,96,t3279,50% Male,NA,0.43501
9,105,97,t3279,50% Male,NA,0.45578
9,106,98,t3279,50% Male,NA,0.47477
9,107,99,t3279,50% Male,NA,0.50072
9,108,100,t3279,50% Male,NA,0.52808
9,109,101,t3279,50% Male,NA,0.55694
9,110,102,t3279,50% Male,NA,0.58737
9,111,103,t3279,50% Male,NA,0.61947
9,112,104,t3279,50% Male,NA,0.65333
9,113,105,t3279,50% Male,NA,0.68903
9,114,106,t3279,50% Male,NA,0.72669
9,115,107,t3279,50% Male,NA,0.76641
9,116,108,t3279,50% Male,NA,0.80829
9,117,109,t3279,50% Male,NA,0.85246
9,118,110,t3279,50% Male,NA,0.89905
9,119,111,t3279,50% Male,NA,0.94818
9,120,112,t3279,50% Male,NA,1
10,10,1,t3279,50% Male,9e-5,9e-5
10,11,2,t3279,50% Male,1e-4,1e-4
10,12,3,t3279,50% Male,1.1e-4,1.1e-4
10,13,4,t3279,50% Male,1.2e-4,1.2e-4
10,14,5,t3279,50% Male,1.7e-4,1.7e-4
10,15,6,t3279,50% Male,2.7e-4,2.7e-4
10,16,7,t3279,50% Male,3.9e-4,3.9e-4
10,17,8,t3279,50% Male,5.1e-4,5.1e-4
10,18,9,t3279,50% Male,5.8e-4,5.8e-4
10,19,10,t3279,50% Male,6e-4,6e-4
10,20,11,t3279,50% Male,6.2e-4,6.2e-4
10,21,12,t3279,50% Male,6.3e-4,6.3e-4
10,22,13,t3279,50% Male,6.5e-4,6.5e-4
10,23,14,t3279,50% Male,6.7e-4,6.7e-4
10,24,15,t3279,50% Male,7.1e-4,7.1e-4
10,25,16,t3279,50% Male,7.3e-4,7.3e-4
10,26,17,t3279,50% Male,7.3e-4,7.3e-4
10,27,18,t3279,50% Male,7.2e-4,7.2e-4
10,28,19,t3279,50% Male,7.2e-4,7.2e-4
10,29,20,t3279,50% Male,7.2e-4,7.2e-4
10,30,21,t3279,50% Male,7.4e-4,7.4e-4
10,31,22,t3279,50% Male,7.8e-4,7.8e-4
10,32,23,t3279,50% Male,8.3e-4,8.3e-4
10,33,24,t3279,50% Male,8.9e-4,8.9e-4
10,34,25,t3279,50% Male,9.7e-4,9.7e-4
10,35,26,t3279,50% Male,NA,0.00105
10,36,27,t3279,50% Male,NA,0.00116
10,37,28,t3279,50% Male,NA,0.00127
10,38,29,t3279,50% Male,NA,0.00138
10,39,30,t3279,50% Male,NA,0.00149
10,40,31,t3279,50% Male,NA,0.0016
10,41,32,t3279,50% Male,NA,0.00171
10,42,33,t3279,50% Male,NA,0.00179
10,43,34,t3279,50% Male,NA,0.00184
10,44,35,t3279,50% Male,NA,0.0019
10,45,36,t3279,50% Male,NA,0.00196
10,46,37,t3279,50% Male,NA,0.00205
10,47,38,t3279,50% Male,NA,0.00214
10,48,39,t3279,50% Male,NA,0.00224
10,49,40,t3279,50% Male,NA,0.00234
10,50,41,t3279,50% Male,NA,0.00248
10,51,42,t3279,50% Male,NA,0.00264
10,52,43,t3279,50% Male,NA,0.00283
10,53,44,t3279,50% Male,NA,0.00305
10,54,45,t3279,50% Male,NA,0.00329
10,55,46,t3279,50% Male,NA,0.00357
10,56,47,t3279,50% Male,NA,0.00388
